EP_href,EP_id,first,last,league,position,season,gp,g,a,plus_minus
https://www.eliteprospects.com/player/13801/brandon-campos,13801,brandon,campos,whl,LW,2007-2008,69,26,47,-4.0
https://www.eliteprospects.com/player/11102/mitch-wahl,11102,mitch,wahl,whl,C/RW,2007-2008,67,20,53,33.0
https://www.eliteprospects.com/player/15402/kyle-bortis,15402,kyle,bortis,whl,C,2007-2008,70,37,35,39.0
https://www.eliteprospects.com/player/11057/zach-boychuk,11057,zach,boychuk,whl,C/LW,2007-2008,61,33,39,26.0
https://www.eliteprospects.com/player/11050/ryan-white,11050,ryan,white,whl,C/RW,2007-2008,68,28,44,24.0
https://www.eliteprospects.com/player/11685/brock-nixon,11685,brock,nixon,whl,LW/C,2007-2008,68,31,40,20.0
https://www.eliteprospects.com/player/14739/brayden-schenn,14739,brayden,schenn,whl,C/W,2007-2008,66,28,43,22.0
https://www.eliteprospects.com/player/13944/brennan-bosch,13944,brennan,bosch,whl,C,2007-2008,72,22,48,10.0
https://www.eliteprospects.com/player/14495/zack-smith,14495,zack,smith,whl,LW/C,2007-2008,72,22,48,31.0
https://www.eliteprospects.com/player/12464/t.j.-galiardi,12464,,,whl,C/LW,2007-2008,72,18,52,31.0
https://www.eliteprospects.com/player/12539/dwight-king,12539,dwight,king,whl,LW/RW,2007-2008,72,34,35,21.0
https://www.eliteprospects.com/player/15589/brady-leavold,15589,brady,leavold,whl,RW,2007-2008,69,27,42,21.0
https://www.eliteprospects.com/player/14098/dustin-sylvester,14098,dustin,sylvester,whl,C,2007-2008,70,35,33,10.0
https://www.eliteprospects.com/player/9332/ty-wishart,9332,ty,wishart,whl,D,2007-2008,72,16,51,7.0
https://www.eliteprospects.com/player/15399/jamie-benn,15399,jamie,benn,whl,LW,2007-2008,51,33,32,32.0
https://www.eliteprospects.com/player/14742/andrew-bailey,14742,andrew,bailey,whl,RW,2007-2008,72,28,37,-5.0
https://www.eliteprospects.com/player/11638/dana-tyrell,11638,dana,tyrell,whl,C/W,2007-2008,68,25,40,-26.0
https://www.eliteprospects.com/player/14502/daine-todd,14502,daine,todd,whl,D,2007-2008,70,25,40,-3.0
https://www.eliteprospects.com/player/15590/prab-rai,15590,prab,rai,whl,RW,2007-2008,72,20,45,31.0
https://www.eliteprospects.com/player/12557/colton-sceviour,12557,colton,sceviour,whl,C/W,2007-2008,69,33,31,20.0
https://www.eliteprospects.com/player/17025/matt-calvert,17025,matt,calvert,whl,LW/RW,2007-2008,72,24,40,26.0
https://www.eliteprospects.com/player/14496/chris-bruton,14496,chris,bruton,whl,C/RW,2007-2008,67,26,37,33.0
https://www.eliteprospects.com/player/11597/jonathon-blum,11597,jonathon,blum,whl,D,2007-2008,64,18,45,27.0
https://www.eliteprospects.com/player/10481/michal-repik,10481,michal,repik,whl,RW,2007-2008,51,27,34,29.0
https://www.eliteprospects.com/player/9349/levi-nelson,9349,levi,nelson,whl,C,2007-2008,67,25,36,23.0
https://www.eliteprospects.com/player/13596/matt-lowry,13596,matt,lowry,whl,C,2007-2008,72,24,37,8.0
https://www.eliteprospects.com/player/11596/tim-kraus,11596,tim,kraus,whl,C,2007-2008,65,15,46,7.0
https://www.eliteprospects.com/player/11103/ondrej-roman,11103,ondrej,roman,whl,C/LW,2007-2008,72,15,46,27.0
https://www.eliteprospects.com/player/13932/judd-blackwater,13932,judd,blackwater,whl,C,2007-2008,71,31,29,20.0
https://www.eliteprospects.com/player/11054/kyle-beach,11054,kyle,beach,whl,LW/RW,2007-2008,60,27,33,-4.0
https://www.eliteprospects.com/player/11700/nick-holden,11700,nick,holden,whl,D,2007-2008,70,22,38,5.0
https://www.eliteprospects.com/player/11649/matt-robertson,11649,matt,robertson,whl,C,2007-2008,72,27,32,-9.0
https://www.eliteprospects.com/player/14500/ryan-mcdonald,14500,ryan,mcdonald,whl,C,2007-2008,71,26,33,0.0
https://www.eliteprospects.com/player/14507/tyler-dittmer,14507,tyler,dittmer,whl,LW,2007-2008,62,32,26,1.0
https://www.eliteprospects.com/player/13799/scott-glennie,13799,scott,glennie,whl,RW/C,2007-2008,61,26,32,10.0
https://www.eliteprospects.com/player/15397/justin-bernhardt,15397,justin,bernhardt,whl,C,2007-2008,66,26,31,5.0
https://www.eliteprospects.com/player/11606/erik-felde,11606,erik,felde,whl,LW,2007-2008,72,25,32,0.0
https://www.eliteprospects.com/player/11705/keegan-dansereau,11705,keegan,dansereau,whl,RW,2007-2008,63,22,34,22.0
https://www.eliteprospects.com/player/11683/cody-almond,11683,cody,almond,whl,C/LW,2007-2008,69,22,34,1.0
https://www.eliteprospects.com/player/9319/jim-o-brien,9319,jim,o,whl,C/RW,2007-2008,70,21,34,22.0
https://www.eliteprospects.com/player/13598/andrew-clark,13598,andrew,clark,whl,C,2007-2008,49,16,39,10.0
https://www.eliteprospects.com/player/23789/david-richard,23789,david,richard,whl,RW,2007-2008,72,22,32,15.0
https://www.eliteprospects.com/player/9344/logan-pyett,9344,logan,pyett,whl,D,2007-2008,62,20,34,24.0
https://www.eliteprospects.com/player/11600/t.j.-fast,11600,,,whl,D,2007-2008,71,17,37,29.0
https://www.eliteprospects.com/player/11607/joel-broda,11607,joel,broda,whl,C/LW,2007-2008,73,30,23,-1.0
https://www.eliteprospects.com/player/8395/juuso-puustinen,8395,juuso,puustinen,whl,RW/LW,2007-2008,60,27,26,6.0
https://www.eliteprospects.com/player/11679/arnaud-jacquemet,11679,arnaud,jacquemet,whl,D/RW,2007-2008,65,27,26,13.0
https://www.eliteprospects.com/player/14963/greg-gardner,14963,greg,gardner,whl,C,2007-2008,72,24,29,-26.0
https://www.eliteprospects.com/player/9625/ondrej-fiala,9625,ondrej,fiala,whl,C,2007-2008,61,20,33,-1.0
https://www.eliteprospects.com/player/23151/brandon-kozun,23151,brandon,kozun,whl,RW,2007-2008,69,19,34,30.0
https://www.eliteprospects.com/player/14092/taylor-procyshen,14092,taylor,procyshen,whl,RW,2007-2008,51,32,20,2.0
https://www.eliteprospects.com/player/15727/dale-weise,15727,dale,weise,whl,RW,2007-2008,53,29,22,8.0
https://www.eliteprospects.com/player/11598/mario-bliznak,11598,mario,bliznak,whl,C,2007-2008,67,19,32,8.0
https://www.eliteprospects.com/player/14660/michael-macangus,14660,michael,macangus,whl,LW,2007-2008,72,18,33,13.0
https://www.eliteprospects.com/player/9291/ivan-rohac,9291,ivan,rohac,whl,F,2007-2008,58,17,34,1.0
https://www.eliteprospects.com/player/13594/ian-duval,13594,ian,duval,whl,C,2007-2008,71,22,28,13.0
https://www.eliteprospects.com/player/15741/michael-stickland,15741,michael,stickland,whl,RW,2007-2008,71,22,28,-4.0
https://www.eliteprospects.com/player/9339/brandon-sutter,9339,brandon,sutter,whl,C,2007-2008,59,26,23,-12.0
https://www.eliteprospects.com/player/13947/evan-pighin,13947,evan,pighin,whl,RW,2007-2008,53,22,26,-1.0
https://www.eliteprospects.com/player/11590/casey-pierro-zabotel,11590,casey,pierro,whl,C,2007-2008,49,19,29,19.0
https://www.eliteprospects.com/player/11390/eric-doyle,11390,eric,doyle,whl,D,2007-2008,70,10,38,15.0
https://www.eliteprospects.com/player/11100/colton-gillies,11100,colton,gillies,whl,C/W,2007-2008,58,24,23,-4.0
https://www.eliteprospects.com/player/21089/jay-fehr,21089,jay,fehr,whl,C,2007-2008,64,16,31,-4.0
https://www.eliteprospects.com/player/14962/brent-regner,14962,brent,regner,whl,D,2007-2008,72,8,39,11.0
https://www.eliteprospects.com/player/11099/nick-ross,11099,nick,ross,whl,D,2007-2008,72,8,39,-12.0
https://www.eliteprospects.com/player/13930/mike-wilson,13930,mike,wilson,whl,D,2007-2008,64,6,41,26.0
https://www.eliteprospects.com/player/12388/chris-durand,12388,chris,durand,whl,C,2007-2008,62,19,27,-11.0
https://www.eliteprospects.com/player/13821/derek-hulak,13821,derek,hulak,whl,LW,2007-2008,72,16,30,-25.0
https://www.eliteprospects.com/player/13928/david-stieler,13928,david,stieler,whl,C,2007-2008,71,23,22,3.0
https://www.eliteprospects.com/player/15742/alexander-rodgers,15742,alexander,rodgers,whl,LW,2007-2008,68,16,29,-4.0
https://www.eliteprospects.com/player/15740/carter-bancks,15740,carter,bancks,whl,LW/RW,2007-2008,70,15,30,23.0
https://www.eliteprospects.com/player/11617/thomas-hickey,11617,thomas,hickey,whl,D,2007-2008,63,11,34,20.0
https://www.eliteprospects.com/player/15400/jonathan-harty,15400,jonathan,harty,whl,D,2007-2008,65,11,34,3.0
https://www.eliteprospects.com/player/15743/clayton-bauer,15743,clayton,bauer,whl,C,2007-2008,71,25,19,-3.0
https://www.eliteprospects.com/player/15739/yashar-farmanara,15739,yashar,farmanara,whl,C,2007-2008,72,23,21,2.0
https://www.eliteprospects.com/player/19047/geordie-wudrick,19047,geordie,wudrick,whl,LW,2007-2008,66,20,24,10.0
https://www.eliteprospects.com/player/11645/jeff-may,11645,jeff,may,whl,D,2007-2008,54,4,40,2.0
https://www.eliteprospects.com/player/11612/david-rutherford,11612,david,rutherford,whl,RW,2007-2008,52,22,21,18.0
https://www.eliteprospects.com/player/25356/shane-harper,25356,shane,harper,whl,RW,2007-2008,71,17,26,-5.0
https://www.eliteprospects.com/player/11629/troy-ofukany,11629,troy,ofukany,whl,C,2007-2008,57,16,27,-11.0
https://www.eliteprospects.com/player/23322/lindsay-nielsen,23322,lindsay,nielsen,whl,C,2007-2008,72,13,30,29.0
https://www.eliteprospects.com/player/11611/jared-spurgeon,11611,jared,spurgeon,whl,D,2007-2008,69,12,31,36.0
https://www.eliteprospects.com/player/15127/tyson-barrie,15127,tyson,barrie,whl,D,2007-2008,64,9,34,8.0
https://www.eliteprospects.com/player/13595/carson-mcmillan,13595,carson,mcmillan,whl,RW/C,2007-2008,72,16,26,14.0
https://www.eliteprospects.com/player/15032/paul-postma,15032,paul,postma,whl,D,2007-2008,68,14,28,26.0
https://www.eliteprospects.com/player/9342/victor-bartley,9342,victor,bartley,whl,D,2007-2008,61,10,32,6.0
https://www.eliteprospects.com/player/13621/chad-greenan,13621,chad,greenan,whl,D,2007-2008,69,9,33,-8.0
https://www.eliteprospects.com/player/11398/john-negrin,11398,john,negrin,whl,D,2007-2008,71,1,41,15.0
https://www.eliteprospects.com/player/14657/evander-kane,14657,evander,kane,whl,LW,2007-2008,65,24,17,20.0
https://www.eliteprospects.com/player/12536/justin-mccrae,12536,justin,mccrae,whl,C,2007-2008,65,19,22,-6.0
https://www.eliteprospects.com/player/23317/adam-hughesman,23317,adam,hughesman,whl,LW,2007-2008,61,17,24,17.0
https://www.eliteprospects.com/player/11653/nicholas-hotson,11653,nicholas,hotson,whl,D,2007-2008,62,16,25,10.0
https://www.eliteprospects.com/player/21088/nathan-green,21088,nathan,green,whl,C,2007-2008,69,15,26,9.0
https://www.eliteprospects.com/player/14741/brandon-mcmillan,14741,brandon,mcmillan,whl,LW/C,2007-2008,71,15,26,-5.0
https://www.eliteprospects.com/player/15126/daryl-boyle,15126,daryl,boyle,whl,D,2007-2008,61,10,31,16.0
https://www.eliteprospects.com/player/11660/travis-ehrhardt,11660,travis,ehrhardt,whl,D,2007-2008,72,10,31,-48.0
https://www.eliteprospects.com/player/14501/frazer-mclaren,14501,frazer,mclaren,whl,LW,2007-2008,66,19,21,5.0
https://www.eliteprospects.com/player/23824/ian-mckenzie,23824,ian,mckenzie,whl,RW,2007-2008,68,19,21,10.0
https://www.eliteprospects.com/player/11059/riley-holzapfel,11059,riley,holzapfel,whl,C,2007-2008,49,18,22,3.0
https://www.eliteprospects.com/player/23798/kyle-st.-denis,23798,kyle,st,whl,RW,2007-2008,64,16,24,6.0
https://www.eliteprospects.com/player/11658/brady-calla,11658,brady,calla,whl,RW/D,2007-2008,66,12,28,-22.0
https://www.eliteprospects.com/player/15735/stefan-elliott,15735,stefan,elliott,whl,D,2007-2008,67,9,31,-18.0
https://www.eliteprospects.com/player/12565/tomas-vincour,12565,tomas,vincour,whl,C/W,2007-2008,65,16,23,-9.0
https://www.eliteprospects.com/player/12445/brenden-dowd,12445,brenden,dowd,whl,LW,2007-2008,70,16,23,-13.0
https://www.eliteprospects.com/player/13800/craig-mccallum,13800,craig,mccallum,whl,LW,2007-2008,68,15,24,-12.0
https://www.eliteprospects.com/player/14659/johnny-lazo,14659,johnny,lazo,whl,C,2007-2008,70,15,24,9.0
https://www.eliteprospects.com/player/11673/ben-wright,11673,ben,wright,whl,D,2007-2008,69,4,34,15.0
https://www.eliteprospects.com/player/23158/kenton-dulle,23158,kenton,dulle,whl,RW,2007-2008,62,21,16,-6.0
https://www.eliteprospects.com/player/11684/lucas-bloodoff,11684,lucas,bloodoff,whl,LW,2007-2008,70,21,16,0.0
https://www.eliteprospects.com/player/72893/terrance-delaronde,72893,terrance,delaronde,whl,LW,2007-2008,70,17,20,-1.0
https://www.eliteprospects.com/player/14661/alex-poulter,14661,alex,poulter,whl,C,2007-2008,72,16,21,-19.0
https://www.eliteprospects.com/player/11594/j.d.-watt,11594,,,whl,RW,2007-2008,58,13,24,-4.0
https://www.eliteprospects.com/player/11710/daniel-bartek,11710,daniel,bartek,whl,LW,2007-2008,54,22,14,9.0
https://www.eliteprospects.com/player/19058/matt-tassone,19058,matt,tassone,whl,C,2007-2008,60,19,17,16.0
https://www.eliteprospects.com/player/15737/dustin-cameron,15737,dustin,cameron,whl,LW,2007-2008,67,17,19,-10.0
https://www.eliteprospects.com/player/18595/james-wright,18595,james,wright,whl,C/LW,2007-2008,60,13,23,4.0
https://www.eliteprospects.com/player/10429/karl-alzner,10429,karl,alzner,whl,D,2007-2008,60,7,29,26.0
https://www.eliteprospects.com/player/12078/tyler-johnson,12078,tyler,johnson,whl,C/RW,2007-2008,69,13,22,17.0
https://www.eliteprospects.com/player/16499/lance-bouma,16499,lance,bouma,whl,LW/C,2007-2008,71,12,23,10.0
https://www.eliteprospects.com/player/11708/michael-stone,11708,michael,stone,whl,D,2007-2008,71,10,25,3.0
https://www.eliteprospects.com/player/23337/mark-isherwood,23337,mark,isherwood,whl,D,2007-2008,71,7,28,-1.0
https://www.eliteprospects.com/player/11640/jesse-dudas,11640,jesse,dudas,whl,D,2007-2008,52,5,30,-5.0
https://www.eliteprospects.com/player/11690/ryan-white,11690,ryan,white,whl,F/D,2007-2008,67,3,32,5.0
https://www.eliteprospects.com/player/14499/scott-doucet,14499,scott,doucet,whl,RW,2007-2008,70,17,17,-16.0
https://www.eliteprospects.com/player/12446/brett-breitkreuz,12446,brett,breitkreuz,whl,LW,2007-2008,70,15,19,-11.0
https://www.eliteprospects.com/player/12570/jyri-niemi,12570,jyri,niemi,whl,D,2007-2008,49,14,20,-1.0
https://www.eliteprospects.com/player/14663/tyler-swystun,14663,tyler,swystun,whl,RW,2007-2008,72,12,22,-37.0
https://www.eliteprospects.com/player/31498/sean-ringrose,31498,sean,ringrose,whl,C,2007-2008,68,10,24,12.0
https://www.eliteprospects.com/player/33563/travis-dunstall,33563,travis,dunstall,whl,LW,2007-2008,60,16,17,2.0
https://www.eliteprospects.com/player/13940/maximilian-brandl,13940,maximilian,brandl,whl,C,2007-2008,65,16,17,-2.0
https://www.eliteprospects.com/player/18605/chris-langkow,18605,chris,langkow,whl,C,2007-2008,71,13,20,5.0
https://www.eliteprospects.com/player/23160/scott-wasden,23160,scott,wasden,whl,C,2007-2008,71,12,21,-13.0
https://www.eliteprospects.com/player/9294/juraj-valach,9294,juraj,valach,whl,D,2007-2008,71,11,22,-3.0
https://www.eliteprospects.com/player/13946/luca-sbisa,13946,luca,sbisa,whl,D,2007-2008,62,6,27,19.0
https://www.eliteprospects.com/player/19150/wacey-hamilton,19150,wacey,hamilton,whl,C,2007-2008,63,13,19,12.0
https://www.eliteprospects.com/player/3636/robin-figren,3636,robin,figren,whl,RW,2007-2008,35,18,13,-4.0
https://www.eliteprospects.com/player/23788/devon-leblanc,23788,devon,leblanc,whl,LW,2007-2008,71,17,14,-7.0
https://www.eliteprospects.com/player/14740/brent-raedeke,14740,brent,raedeke,whl,LW/C,2007-2008,72,15,16,-14.0
https://www.eliteprospects.com/player/11676/jesse-craige,11676,jesse,craige,whl,D,2007-2008,52,9,22,16.0
https://www.eliteprospects.com/player/9334/craig-schira,9334,craig,schira,whl,D,2007-2008,65,8,23,23.0
https://www.eliteprospects.com/player/23341/adam-chorneyko,23341,adam,chorneyko,whl,LW,2007-2008,70,8,23,1.0
https://www.eliteprospects.com/player/33574/sena-acolatse,33574,sena,acolatse,whl,D,2007-2008,71,7,24,19.0
https://www.eliteprospects.com/player/23321/jeremy-boyer,23321,jeremy,boyer,whl,C,2007-2008,72,16,14,-3.0
https://www.eliteprospects.com/player/19054/ian-schultz,19054,ian,schultz,whl,RW,2007-2008,67,15,15,10.0
https://www.eliteprospects.com/player/13593/bostjan-golicic,13593,bostjan,golicic,whl,LW/C,2007-2008,57,12,18,10.0
https://www.eliteprospects.com/player/37159/bretton-cameron,37159,bretton,cameron,whl,RW,2007-2008,59,11,19,9.0
https://www.eliteprospects.com/player/32796/steele-boomer,32796,steele,boomer,whl,C,2007-2008,62,11,19,1.0
https://www.eliteprospects.com/player/23167/tylan-stephens,23167,tylan,stephens,whl,C,2007-2008,66,9,21,6.0
https://www.eliteprospects.com/player/17518/colby-robak,17518,colby,robak,whl,D,2007-2008,71,6,24,-6.0
https://www.eliteprospects.com/player/15736/kirt-hill,15736,kirt,hill,whl,C,2007-2008,71,13,16,5.0
https://www.eliteprospects.com/player/11696/dane-crowley,11696,dane,crowley,whl,D,2007-2008,66,10,19,1.0
https://www.eliteprospects.com/player/15393/garry-nunn,15393,garry,nunn,whl,RW,2007-2008,35,8,21,17.0
https://www.eliteprospects.com/player/14096/colby-kulhanek,14096,colby,kulhanek,whl,LW,2007-2008,64,14,14,-19.0
https://www.eliteprospects.com/player/23339/colton-grant,23339,colton,grant,whl,LW,2007-2008,67,12,16,6.0
https://www.eliteprospects.com/player/11689/c.j.-stretch,11689,,,whl,C,2007-2008,65,11,17,-24.0
https://www.eliteprospects.com/player/24081/jadon-potter,24081,jadon,potter,whl,C,2007-2008,70,11,17,-17.0
https://www.eliteprospects.com/player/11400/luke-schenn,11400,luke,schenn,whl,D,2007-2008,57,7,21,5.0
https://www.eliteprospects.com/player/23320/justin-dowling,23320,justin,dowling,whl,C,2007-2008,71,7,21,2.0
https://www.eliteprospects.com/player/30440/evan-bloodoff,30440,evan,bloodoff,whl,LW,2007-2008,69,15,12,1.0
https://www.eliteprospects.com/player/31288/curtis-hamilton,31288,curtis,hamilton,whl,LW/RW,2007-2008,68,14,13,-15.0
https://www.eliteprospects.com/player/9337/ben-maxwell,9337,ben,maxwell,whl,C/LW,2007-2008,31,9,18,1.0
https://www.eliteprospects.com/player/23159/jimmy-bubnick,23159,jimmy,bubnick,whl,C,2007-2008,64,9,18,-11.0
https://www.eliteprospects.com/player/37262/blair-macaulay,37262,blair,macaulay,whl,RW,2007-2008,72,9,18,6.0
https://www.eliteprospects.com/player/9361/paul-kurceba,9361,paul,kurceba,whl,D,2007-2008,66,4,23,10.0
https://www.eliteprospects.com/player/39617/jared-jagow,39617,jared,jagow,whl,F,2007-2008,64,14,12,-9.0
https://www.eliteprospects.com/player/96340/mike-wuchterl,96340,mike,wuchterl,whl,LW,2007-2008,70,14,12,9.0
https://www.eliteprospects.com/player/18603/levko-koper,18603,levko,koper,whl,LW,2007-2008,69,12,14,17.0
https://www.eliteprospects.com/player/19348/keith-voytechek,19348,keith,voytechek,whl,LW,2007-2008,52,8,18,-22.0
https://www.eliteprospects.com/player/33569/brennen-wray,33569,brennen,wray,whl,C,2007-2008,71,7,19,-34.0
https://www.eliteprospects.com/player/11616/bretton-stamler,11616,bretton,stamler,whl,D,2007-2008,71,4,22,-15.0
https://www.eliteprospects.com/player/12543/justin-falk,12543,justin,falk,whl,D,2007-2008,72,4,22,27.0
https://www.eliteprospects.com/player/9333/keaton-ellerby,9333,keaton,ellerby,whl,D,2007-2008,69,2,24,-2.0
https://www.eliteprospects.com/player/17030/jacob-dietrich,17030,jacob,dietrich,whl,C,2007-2008,74,18,7,-44.0
https://www.eliteprospects.com/player/18886/craig-cunningham,18886,craig,cunningham,whl,W/C,2007-2008,67,11,14,2.0
https://www.eliteprospects.com/player/11863/vitali-karamnov,11863,vitali,karamnov,whl,C/RW,2007-2008,61,10,15,-4.0
https://www.eliteprospects.com/player/13941/ryan-depape,13941,ryan,depape,whl,RW,2007-2008,70,10,15,-12.0
https://www.eliteprospects.com/player/11655/cameron-cepek,11655,cameron,cepek,whl,D,2007-2008,58,7,18,-14.0
https://www.eliteprospects.com/player/11669/jordan-bendfeld,11669,jordan,bendfeld,whl,D,2007-2008,72,6,19,8.0
https://www.eliteprospects.com/player/32779/nathan-deck,32779,nathan,deck,whl,D,2007-2008,68,5,20,-4.0
https://www.eliteprospects.com/player/37236/sam-klassen,37236,sam,klassen,whl,D,2007-2008,71,1,24,5.0
https://www.eliteprospects.com/player/13934/landon-ferraro,13934,landon,ferraro,whl,C/RW,2007-2008,54,13,11,-24.0
https://www.eliteprospects.com/player/19152/travis-toomey,19152,travis,toomey,whl,C,2007-2008,72,12,12,-6.0
https://www.eliteprospects.com/player/11654/tristan-king,11654,tristan,king,whl,C,2007-2008,69,9,15,-37.0
https://www.eliteprospects.com/player/11829/radim-valchar,11829,radim,valchar,whl,LW,2007-2008,72,9,15,-33.0
https://www.eliteprospects.com/player/18607/trevor-glass,18607,trevor,glass,whl,D,2007-2008,62,8,16,19.0
https://www.eliteprospects.com/player/14662/brandon-herrod,14662,brandon,herrod,whl,RW,2007-2008,64,7,17,-4.0
https://www.eliteprospects.com/player/37218/parker-stanfield,37218,parker,stanfield,whl,RW,2007-2008,67,14,9,-28.0
https://www.eliteprospects.com/player/31074/chris-francis,31074,chris,francis,whl,C,2007-2008,72,10,13,-49.0
https://www.eliteprospects.com/player/18880/tyler-shattock,18880,tyler,shattock,whl,RW/C,2007-2008,48,9,14,-7.0
https://www.eliteprospects.com/player/11832/tomas-karpov,11832,tomas,karpov,whl,C,2007-2008,70,9,14,-8.0
https://www.eliteprospects.com/player/13625/colten-teubert,13625,colten,teubert,whl,D,2007-2008,66,7,16,-8.0
https://www.eliteprospects.com/player/11619/scott-jackson,11619,scott,jackson,whl,D,2007-2008,58,6,17,25.0
https://www.eliteprospects.com/player/11691/jordan-rowley,11691,jordan,rowley,whl,D,2007-2008,66,5,18,4.0
https://www.eliteprospects.com/player/19059/chad-suer,19059,chad,suer,whl,D,2007-2008,65,2,21,10.0
https://www.eliteprospects.com/player/19057/neal-prokop,19057,neal,prokop,whl,C,2007-2008,66,13,9,1.0
https://www.eliteprospects.com/player/9296/lukas-vartovnik,9296,lukas,vartovnik,whl,C,2007-2008,72,11,11,-11.0
https://www.eliteprospects.com/player/11850/milan-kytnar,11850,milan,kytnar,whl,C,2007-2008,62,9,13,2.0
https://www.eliteprospects.com/player/15744/clayton-cumiskey,15744,clayton,cumiskey,whl,C,2007-2008,70,9,13,-16.0
https://www.eliteprospects.com/player/23800/giffen-nyren,23800,giffen,nyren,whl,D/C,2007-2008,69,7,15,3.0
https://www.eliteprospects.com/player/17519/travis-hamonic,17519,travis,hamonic,whl,D,2007-2008,61,5,17,5.0
https://www.eliteprospects.com/player/48350/myles-macrae,48350,myles,macrae,whl,C,2007-2008,64,10,11,-1.0
https://www.eliteprospects.com/player/23295/dale-hunt,23295,dale,hunt,whl,RW/LW,2007-2008,48,9,12,-22.0
https://www.eliteprospects.com/player/33566/luke-walker,33566,luke,walker,whl,RW,2007-2008,70,9,12,-37.0
https://www.eliteprospects.com/player/11642/evan-fuller,11642,evan,fuller,whl,C,2007-2008,56,8,13,-3.0
https://www.eliteprospects.com/player/11680/kevin-king,11680,kevin,king,whl,RW,2007-2008,63,8,13,0.0
https://www.eliteprospects.com/player/11618/jan-eberle,11618,jan,eberle,whl,LW/RW,2007-2008,55,7,14,4.0
https://www.eliteprospects.com/player/33570/mitch-czibere,33570,mitch,czibere,whl,LW,2007-2008,67,6,15,6.0
https://www.eliteprospects.com/player/14093/petr-stoklasa,14093,petr,stoklasa,whl,C/LW,2007-2008,68,6,15,7.0
https://www.eliteprospects.com/player/11712/mark-louis,11712,mark,louis,whl,D/RW,2007-2008,68,5,16,-30.0
https://www.eliteprospects.com/player/18604/seth-compton,18604,seth,compton,whl,C,2007-2008,71,13,7,4.0
https://www.eliteprospects.com/player/23336/jordan-mistelbacher,23336,jordan,mistelbacher,whl,C,2007-2008,67,10,10,-4.0
https://www.eliteprospects.com/player/37148/matt-fraser,37148,matt,fraser,whl,RW/LW,2007-2008,68,9,11,-4.0
https://www.eliteprospects.com/player/12527/brett-sonne,12527,brett,sonne,whl,C/LW,2007-2008,29,8,12,10.0
https://www.eliteprospects.com/player/30437/brendan-rowinski,30437,brendan,rowinski,whl,C,2007-2008,63,8,12,-14.0
https://www.eliteprospects.com/player/25753/jordie-deagle,25753,jordie,deagle,whl,F,2007-2008,67,8,12,-13.0
https://www.eliteprospects.com/player/25907/matt-schmermund,25907,matt,schmermund,whl,LW,2007-2008,72,8,12,-33.0
https://www.eliteprospects.com/player/24089/justin-maylan,24089,justin,maylan,whl,C,2007-2008,51,7,13,-22.0
https://www.eliteprospects.com/player/21084/cale-jefferies,21084,cale,jefferies,whl,LW,2007-2008,69,5,15,-7.0
https://www.eliteprospects.com/player/15398/ryan-stanton,15398,ryan,stanton,whl,D,2007-2008,58,4,16,11.0
https://www.eliteprospects.com/player/37227/cullen-morin,37227,cullen,morin,whl,D,2007-2008,58,1,19,-22.0
https://www.eliteprospects.com/player/33562/cam-braes,33562,cam,braes,whl,C,2007-2008,71,11,8,9.0
https://www.eliteprospects.com/player/14498/rudolf-cerveny,14498,rudolf,cerveny,whl,W/C,2007-2008,61,10,9,-5.0
https://www.eliteprospects.com/player/19231/ryley-grantham,19231,ryley,grantham,whl,C,2007-2008,66,10,9,-6.0
https://www.eliteprospects.com/player/30491/dan-iwanski,30491,dan,iwanski,whl,LW,2007-2008,71,10,9,4.0
https://www.eliteprospects.com/player/11697/zack-dailey,11697,zack,dailey,whl,C,2007-2008,60,9,10,4.0
https://www.eliteprospects.com/player/32768/chris-cloud,32768,chris,cloud,whl,LW,2007-2008,65,8,11,5.0
https://www.eliteprospects.com/player/56401/jerrid-sauer,56401,jerrid,sauer,whl,RW,2007-2008,68,8,11,1.0
https://www.eliteprospects.com/player/4511/patrik-magnusson,4511,patrik,magnusson,whl,D,2007-2008,70,8,11,-20.0
https://www.eliteprospects.com/player/23156/jeff-lee,23156,jeff,lee,whl,C/LW,2007-2008,47,7,12,-11.0
https://www.eliteprospects.com/player/17521/tyler-myers,17521,tyler,myers,whl,D,2007-2008,65,6,13,-16.0
https://www.eliteprospects.com/player/23331/dallas-jackson,23331,dallas,jackson,whl,D,2007-2008,59,5,14,-7.0
https://www.eliteprospects.com/player/19183/teigan-zahn,19183,teigan,zahn,whl,D,2007-2008,69,4,15,-28.0
https://www.eliteprospects.com/player/17031/kalvin-sagert,17031,kalvin,sagert,whl,D,2007-2008,72,4,15,-38.0
https://www.eliteprospects.com/player/19044/matt-delahey,19044,matt,delahey,whl,D,2007-2008,68,3,16,7.0
https://www.eliteprospects.com/player/31075/dylan-hood,31075,dylan,hood,whl,C,2007-2008,63,10,8,3.0
https://www.eliteprospects.com/player/19347/brennan-sonne,19347,brennan,sonne,whl,LW,2007-2008,62,9,9,-17.0
https://www.eliteprospects.com/player/22625/garet-hunt,22625,garet,hunt,whl,LW,2007-2008,62,7,11,9.0
https://www.eliteprospects.com/player/23327/cody-gross,23327,cody,gross,whl,C,2007-2008,69,7,11,-7.0
https://www.eliteprospects.com/player/19346/theran-yeo,19346,theran,yeo,whl,D,2007-2008,47,5,13,16.0
