,_id,ep_id,team,league,int_gp,int_g,int_a,int_pim,int_pm
2247,5e0a7c0bb796e999afd974cb,13940,Germany U20,WJC-20 D1,5,1,2,16,4
2248,5e0a7c0bb796e999afd974cc,13940,Germany U20 (all),International-Jr,-,-,-,-,
2249,5e0a7c0eb796e999afd974d2,11636,Slovakia U18,WJC-18,6,0,1,2,-1
2250,5e0a7c0eb796e999afd974d3,11636,Slovakia (all),International,2,0,0,-,
2251,5e0a7c0eb796e999afd974d4,11636,Slovakia (all),International,3,0,2,2,0
2252,5e0a7c14b796e999afd9751e,50187,Canada Pacific U17,WHC-17,6,1,3,2,
2253,5e0a7c2ab796e999afd97637,56281,Canada Pacific U17,WHC-17,6,0,2,6,
2254,5e0a7c2cb796e999afd97645,8420,Slovakia U18,WJC-18,6,0,1,16,1
2255,5e0a7c2cb796e999afd97646,8420,Slovakia U20,WJC-20,7,1,1,8,-1
2256,5e0a7c2cb796e999afd97647,8420,Slovakia U20,WJC-20,6,0,0,36,1
2257,5e0a7c2cb796e999afd97648,8420,Slovakia (all),International,9,0,0,-,
2258,5e0a7c2cb796e999afd97649,8420,Slovakia (all),International,12,0,1,-,
2259,5e0a7c2cb796e999afd9764a,8420,Slovakia (all),International,4,0,1,2,1
2260,5e0a7c35b796e999afd976b1,9339,Canada Pacific U17,WHC-17,6,4,2,0,
2261,5e0a7c35b796e999afd976b2,9339,Canada U18,WJC-18,7,2,0,2,3
2262,5e0a7c35b796e999afd976b3,9339,Canada U18,WJC-18,6,1,1,2,0
2263,5e0a7c35b796e999afd976b4,9339,"Canada U20 
“A”",WJC-20,7,0,1,2,1
2264,5e0a7c39b796e999afd976e9,30451,Canada Pacific U17,WHC-17,6,0,0,2,
2265,5e0a7c3bb796e999afd976ed,266985,Germany U16 (all),International-Jr,9,2,4,2,
2266,5e0a7c3bb796e999afd976ee,266985,Germany U17 (all),International-Jr,5,3,0,0,
2267,5e0a7c3bb796e999afd976ef,266985,Germany U18,WJC-18 D1A,3,0,0,0,-3
2268,5e0a7c3bb796e999afd976f0,266985,Germany U18,WJC-18 D1A,5,5,1,2,6
2269,5e0a7c3bb796e999afd976f1,266985,Germany U18 (all),International-Jr,13,11,5,2,
2270,5e0a7c3bb796e999afd976f2,266985,Germany U20,WJC-20 D1A,5,2,1,0,2
2271,5e0a7c3bb796e999afd976f3,266985,Germany U20 (all),International-Jr,10,2,2,2,
2272,5e0a7c3bb796e999afd976f4,266985,Germany U20,WJC-20,3,1,0,0,-3
2273,5e0a7c3bb796e999afd976f5,266985,"Germany U20 (all) 
“A”",International-Jr,-,-,-,-,
2274,5e0a7c3fb796e999afd97714,11238,Austria U18,WJC-18 D1,5,3,4,2,4
2275,5e0a7c3fb796e999afd97715,11238,Austria U18,WJC-18 D1,5,5,6,2,10
2276,5e0a7c3fb796e999afd97716,11238,Austria U20,WJC-20,6,0,0,0,-3
2277,5e0a7c3fb796e999afd97717,11238,"Austria U18 
“C”",WJC-18 D1,5,3,4,6,0
2278,5e0a7c3fb796e999afd97718,11238,Austria U20,WJC-20 D1,5,3,2,8,-1
2279,5e0a7c3fb796e999afd97719,11238,"Austria U20 
“C”",WJC-20 D1,5,1,7,6,0
2280,5e0a7c3fb796e999afd9771a,11238,Austria (all),International,1,0,0,0,
2281,5e0a7c3fb796e999afd9771b,11238,Austria (all),International,4,0,2,4,
2282,5e0a7c3fb796e999afd9771c,11238,Austria,WC,6,1,1,2,-3
2283,5e0a7c3fb796e999afd9771d,11238,Austria (all),International,15,2,5,30,
2284,5e0a7c3fb796e999afd9771e,11238,Austria,OGQ,3,0,1,6,3
2285,5e0a7c3fb796e999afd9771f,11238,Austria (all),International,7,0,2,8,3
2286,5e0a7c3fb796e999afd97720,11238,Austria (all),International,3,0,1,2,-2
2287,5e0a7c3fb796e999afd97721,11238,Austria,WC,7,1,1,4,-4
2288,5e0a7c3fb796e999afd97722,11238,Austria (all),International,12,1,3,12,-5
2289,5e0a7c3fb796e999afd97723,11238,Austria (all),International,2,0,0,0,-2
2290,5e0a7c45b796e999afd9777b,120209,"Canada Western U17 
“A”",WHC-17,5,0,3,10,
2291,5e0a7c50b796e999afd977ef,56400,Canada Pacific U17,WHC-17,6,0,1,2,
2292,5e0a7c52b796e999afd977f7,101143,Czech Republic U16 (all),International-Jr,7,0,0,6,-1
2293,5e0a7c52b796e999afd977f8,101143,Czech Republic U17,WHC-17,5,0,1,14,
2294,5e0a7c52b796e999afd977f9,101143,Czech Republic U17 (all),International-Jr,21,2,5,55,-1
2295,5e0a7c52b796e999afd977fa,101143,Czech Republic U18,WJC-18,5,0,0,4,-3
2296,5e0a7c52b796e999afd977fb,101143,Czech Republic U18 (all),International-Jr,6,0,0,4,-3
2297,5e0a7c52b796e999afd977fc,101143,Czech Republic U19 (all),International-Jr,6,3,2,4,0
2298,5e0a7c52b796e999afd977fd,101143,Czech Republic U20,WJC-20,5,0,0,2,-4
2299,5e0a7c52b796e999afd977fe,101143,Czech Republic U20 (all),International-Jr,6,0,0,4,-4
2300,5e0a7c52b796e999afd977ff,101143,"Czech Republic U20 
“A”",WJC-20,5,0,1,16,2
2301,5e0a7c52b796e999afd97800,101143,"Czech Republic U20 (all) 
“A”",International-Jr,11,0,1,26,-1
2302,5e0a7c52b796e999afd97801,101143,Czech Republic (all),International,4,0,0,0,-3
2303,5e0a7c54b796e999afd9781d,199682,Canada Western U17,WHC-17,5,0,0,8,
2304,5e0a7c5fb796e999afd97897,6042,Sweden (all),International,1,1,0,2,0
2305,5e0a7c61b796e999afd978af,64722,Hungary (all),International,3,0,1,0,2
2306,5e0a7c61b796e999afd978b0,64722,Hungary,WC D1A,5,0,0,2,4
2307,5e0a7c61b796e999afd978b1,64722,Hungary (all),International,14,2,3,2,1
2308,5e0a7c64b796e999afd978db,10440,Canada U20,WJC-20,6,0,0,0,0
2309,5e0a7c68b796e999afd97916,11010,South Korea,WC D1A,2,0,0,0,-1
2310,5e0a7c68b796e999afd97917,11010,South Korea,WC D1A,5,0,1,6,-3
2311,5e0a7c68b796e999afd97918,11010,South Korea (all),International,11,0,1,8,-3
2312,5e0a7c68b796e999afd97919,11010,South Korea,Asian WG,3,0,0,6,2
2313,5e0a7c68b796e999afd9791a,11010,South Korea,WC D1A,5,0,0,4,2
2314,5e0a7c68b796e999afd9791b,11010,South Korea (all),International,10,0,0,12,5
2315,5e0a7c68b796e999afd9791c,11010,South Korea,OG,4,0,0,4,-4
2316,5e0a7c68b796e999afd9791d,11010,South Korea,WC,6,0,0,12,-7
2317,5e0a7c68b796e999afd9791e,11010,South Korea (all),International,14,0,0,16,-11
2318,5e0a7c6ab796e999afd97942,33217,USA U17,WHC-17,5,6,4,6,
2319,5e0a7c6ab796e999afd97943,33217,USA U18,WJC-18,6,0,1,4,-3
2320,5e0a7c72b796e999afd9798b,9184,"Canada Ontario U17 
“C”",WHC-17,6,0,1,4,
2321,5e0a7c72b796e999afd9798c,9184,"Canada U18 
“C”",WJC-18,6,0,0,6,2
2322,5e0a7c72b796e999afd9798d,9184,Canada U20,WJC-20,6,0,0,12,3
2323,5e0a7c72b796e999afd9798e,9184,Canada U20,WJC-20,6,0,0,6,0
2324,5e0a7c73b796e999afd97996,247241,Czech Republic U16 (all),International-Jr,11,0,1,0,1
2325,5e0a7c73b796e999afd97997,247241,Czech Republic U17,WHC-17,5,0,0,0,
2326,5e0a7c73b796e999afd97998,247241,Czech Republic U17 (all),International-Jr,25,2,5,10,0
2327,5e0a7c73b796e999afd97999,247241,Czech Republic U18,WJC-18,5,1,1,0,-1
2328,5e0a7c73b796e999afd9799a,247241,Czech Republic U18 (all),International-Jr,22,1,7,31,-1
2329,5e0a7c73b796e999afd9799b,247241,Czech Republic U20,WJC-20,7,1,0,2,-4
2330,5e0a7c73b796e999afd9799c,247241,Czech Republic U20 (all),International-Jr,16,1,0,4,-3
2331,5e0a7c73b796e999afd9799d,247241,Czech Republic U20,WJC-20,5,1,0,2,-3
2332,5e0a7c73b796e999afd9799e,247241,Czech Republic U20 (all),International-Jr,6,1,1,2,-3
2333,5e0a7c80b796e999afd97a59,33935,Sweden U17 (all),International-Jr,3,0,1,2,
2334,5e0a7c80b796e999afd97a5a,33935,Sweden U18 (all),International-Jr,5,2,0,2,1
2335,5e0a7c80b796e999afd97a5b,33935,Sweden U20 (all),International-Jr,1,0,0,0,0
2336,5e0a7c80b796e999afd97a5c,33935,Sweden U20 (all),International-Jr,4,0,0,2,0
2337,5e0a7c80b796e999afd97a5d,33935,Sweden (all),International,4,1,1,2,1
2338,5e0a7c80b796e999afd97a5e,33935,Sweden (all),International,3,2,0,4,-2
2339,5e0a7c83b796e999afd97a64,10586,Sweden U19 (all),International-Jr,6,0,1,4,
2340,5e0a7c83b796e999afd97a65,10586,Sweden U20 (all),International-Jr,2,0,0,0,
2341,5e0a7c85b796e999afd97a93,20718,USA U17,WHC-17,6,2,4,0,
2342,5e0a7c85b796e999afd97a94,20718,USA U20,WJC-20,6,1,0,0,-1
2343,5e0a7c85b796e999afd97a95,20718,"USA U20 
“A”",WJC-20,6,0,4,2,-1
2344,5e0a7c8fb796e999afd97b23,8396,"Finland U16 (all) 
“A”",International-Jr,7,0,0,4,
2345,5e0a7c8fb796e999afd97b24,8396,Finland U17,WHC-17,5,1,1,6,
2346,5e0a7c8fb796e999afd97b25,8396,Finland U17 (all),International-Jr,5,0,0,20,
2347,5e0a7c8fb796e999afd97b26,8396,Finland U18,WJC-18,6,0,0,27,-1
2348,5e0a7c8fb796e999afd97b27,8396,Finland U20,WJC-20,6,5,3,4,2
2349,5e0a7c8fb796e999afd97b28,8396,Finland,WC,4,0,0,2,0
2350,5e0a7c8fb796e999afd97b29,8396,Finland (all),International,13,2,3,18,6
2351,5e0a7c8fb796e999afd97b2a,8396,Finland (all),International,6,3,0,49,3
2352,5e0a7c8fb796e999afd97b2b,8396,Finland (all),International,12,1,3,18,2
2353,5e0a7c8fb796e999afd97b2c,8396,Finland (all),International,5,0,0,6,-2
2354,5e0a7c8fb796e999afd97b2d,8396,Finland,WC,10,1,2,14,-2
2355,5e0a7c8fb796e999afd97b2e,8396,Finland (all),International,16,3,4,20,1
2356,5e0a7c8fb796e999afd97b2f,8396,Finland,OG,4,0,1,0,1
2357,5e0a7c8fb796e999afd97b30,8396,Finland (all),International,5,0,1,0,1
2358,5e0a7c93b796e999afd97b5b,153134,Canada Black U17,WHC-17,5,1,2,0,
2359,5e0a7ca5b796e999afd97c1e,14963,Canada Pacific U17,WHC-17,6,0,0,2,
2360,5e0a7ca7b796e999afd97c50,9407,USA U18,WJC-18,3,1,2,6,5
2361,5e0a7ca7b796e999afd97c51,9407,USA U20,WJC-20,7,0,4,6,-1
2362,5e0a7ca7b796e999afd97c52,9407,USA U20,WJC-20,6,2,3,4,5
2363,5e0a7ca7b796e999afd97c53,9407,USA,WC,6,1,2,6,0
2364,5e0a7ca7b796e999afd97c54,9407,USA,OG,5,1,1,2,0
2365,5e0a7ca9b796e999afd97c5c,11832,Czech Republic U17,WHC-17,5,2,1,0,
2366,5e0a7ca9b796e999afd97c5d,11832,Czech Republic U18,WJC-18,6,0,3,6,3
2367,5e0a7cbcb796e999afd97cfe,312207,Russia U17,WHC-17,6,0,1,2,
2368,5e0a7cbcb796e999afd97cff,312207,Russia U17 (all),International-Jr,13,1,2,8,
2369,5e0a7cbcb796e999afd97d00,312207,Russia U20,WJC-20,5,0,0,4,0
2370,5e0a7cbcb796e999afd97d01,312207,Russia U20 (all),International-Jr,9,0,0,4,
2371,5e0a7cc9b796e999afd97d92,32774,Canada Western U17,WHC-17,6,0,0,4,
2372,5e0a7cceb796e999afd97db1,465239,Russia U17 (all),International-Jr,4,0,0,2,
2373,5e0a7cceb796e999afd97db2,465239,Russia U18,WJC-18,2,0,0,2,3
2374,5e0a7cceb796e999afd97db3,465239,Russia U18 (all),International-Jr,9,0,1,6,
2375,5e0a7cd4b796e999afd97df9,119271,"Canada Western U17 
“C”",WHC-17,5,0,2,14,
2376,5e0a7cd4b796e999afd97dfa,119271,Canada U18,WJC-18,5,0,0,0,0
2377,5e0a7ce6b796e999afd97ed9,62293,Canada Pacific U17,WHC-17,5,1,1,10,
2378,5e0a7ce6b796e999afd97eda,62293,Canada U18,WJC-18,7,0,3,22,-1
2379,5e0a7ce6b796e999afd97edb,62293,"Canada U18 
“A”",WJC-18,7,3,4,4,10
2380,5e0a7ce6b796e999afd97edc,62293,Canada U20,WJC-20,7,1,2,4,3
2381,5e0a7ce6b796e999afd97edd,62293,Canada U20,WJC-20,7,1,3,0,9
2382,5e0a7ce6b796e999afd97ede,62293,Canada,WC,10,0,1,6,5
2383,5e0a7ce8b796e999afd97ee4,356490,Czech Republic U16 (all),International-Jr,7,0,1,2,-4
2384,5e0a7ce8b796e999afd97ee5,356490,Czech Republic U17,WHC-17,6,0,3,10,
2385,5e0a7ce8b796e999afd97ee6,356490,Czech Republic U17 (all),International-Jr,26,5,8,22,9
2386,5e0a7ce8b796e999afd97ee7,356490,"Czech Republic U18 
“A”",WJC-18,5,0,1,4,1
2387,5e0a7ce8b796e999afd97ee8,356490,Czech Republic U18 (all),International-Jr,14,0,3,24,0
2388,5e0a7ce8b796e999afd97ee9,356490,Czech Republic U20,WJC-20,3,1,1,2,-2
2389,5e0a7ce8b796e999afd97eea,356490,Czech Republic U20 (all),International-Jr,7,0,1,4,1
2390,5e0a7cecb796e999afd97f2d,17031,Hungary,WC,6,0,0,8,-1
2391,5e0a7cecb796e999afd97f2e,17031,Hungary (all),International,10,0,0,8,
2392,5e0a7cecb796e999afd97f2f,17031,Hungary,WC D1A,5,1,1,4,-2
2393,5e0a7cecb796e999afd97f30,17031,Hungary (all),International,16,1,2,12,
2394,5e0a7d03b796e999afd98029,9245,Slovakia U18,WJC-18,6,2,0,4,1
2395,5e0a7d03b796e999afd9802a,9245,Slovakia U20,WJC-20,6,0,0,2,1
2396,5e0a7d03b796e999afd9802b,9245,Slovakia U20,WJC-20,6,2,2,4,-1
2397,5e0a7d14b796e999afd980f8,9229,Czech Republic U16 (all),International-Jr,5,-,-,-,
2398,5e0a7d14b796e999afd980f9,9229,Czech Republic U16 (all),International-Jr,3,0,0,0,0
2399,5e0a7d14b796e999afd980fa,9229,Czech Republic U17 (all),International-Jr,13,-,-,-,
2400,5e0a7d14b796e999afd980fb,9229,Czech Republic U18,WJC-18,6,4,1,4,5
2401,5e0a7d14b796e999afd980fc,9229,Czech Republic U18 (all),International-Jr,11,12,2,10,
2402,5e0a7d14b796e999afd980fd,9229,"Czech Republic U18 
“C”",WJC-18,7,3,3,6,6
2403,5e0a7d14b796e999afd980fe,9229,Czech Republic U18 (all),International-Jr,11,5,4,8,
2404,5e0a7d14b796e999afd980ff,9229,Czech Republic U20,WJC-20,5,0,1,0,0
2405,5e0a7d14b796e999afd98100,9229,Czech Republic U20 (all),International-Jr,17,3,3,6,0
2406,5e0a7d14b796e999afd98101,9229,Czech Republic U20 (all),International-Jr,6,1,1,2,
2407,5e0a7d14b796e999afd98102,9229,Czech Republic U20,WJC-20,7,0,1,0,-1
2408,5e0a7d14b796e999afd98103,9229,Czech Republic U20 (all),International-Jr,15,1,2,0,-1
2409,5e0a7d14b796e999afd98104,9229,Czech Republic (all),International,2,1,0,0,
2410,5e0a7d24b796e999afd981a4,10384,Sweden U16 (all),International-Jr,11,0,1,6,
2411,5e0a7d24b796e999afd981a5,10384,Sweden U18 (all),International-Jr,3,0,0,2,
2412,5e0a7d27b796e999afd981d0,65456,"Finland U16 (all) 
“A”",International-Jr,7,0,5,0,
2413,5e0a7d27b796e999afd981d1,65456,Finland U17 (all),International-Jr,13,2,5,6,
2414,5e0a7d27b796e999afd981d2,65456,Finland U18,WJC-18,7,1,3,2,2
2415,5e0a7d27b796e999afd981d3,65456,Finland U18 (all),International-Jr,13,0,4,14,4
2416,5e0a7d27b796e999afd981d4,65456,Finland U20,WJC-20,7,0,1,6,1
2417,5e0a7d27b796e999afd981d5,65456,Finland U20 (all),International-Jr,5,0,1,0,
2418,5e0a7d27b796e999afd981d6,65456,"Finland U20 
“A”",WJC-20,5,1,1,6,-2
2419,5e0a7d27b796e999afd981d7,65456,Finland U20 (all),International-Jr,5,1,1,6,-2
2420,5e0a7d27b796e999afd981d8,65456,Finland,WC,10,1,2,4,-3
2421,5e0a7d27b796e999afd981d9,65456,Finland (all),International,15,1,4,4,-2
2422,5e0a7d27b796e999afd981da,65456,Finland,WC,8,0,1,0,2
2423,5e0a7d27b796e999afd981db,65456,Finland (all),International,14,1,2,4,3
2424,5e0a7d2cb796e999afd98202,18022,Czech Republic U17 (all),International-Jr,10,-,-,-,
2425,5e0a7d34b796e999afd9826b,8810,Canada Ontario U17,WHC-17,6,3,5,4,
2426,5e0a7d34b796e999afd9826c,8810,Canada U20,WJC-20,6,1,2,4,2
2427,5e0a7d34b796e999afd9826d,8810,Canada,WC,9,5,5,6,4
2428,5e0a7d34b796e999afd9826e,8810,Canada,WC,9,4,4,4,1
2429,5e0a7d34b796e999afd9826f,8810,"Canada 
“A”",OG,6,2,5,8,-2
2430,5e0a7d37b796e999afd9827b,56601,Canada Western U17,WHC-17,5,0,0,0,
2431,5e0a7d52b796e999afd983d2,14500,Canada Western U17,WHC-17,6,0,0,12,
2432,5e0a7d59b796e999afd98428,17521,Canada U18,WJC-18,7,1,1,10,7
2433,5e0a7d59b796e999afd98429,17521,Canada U20,WJC-20,6,1,0,2,5
2434,5e0a7d59b796e999afd9842a,17521,Canada,WC,7,0,2,4,1
2435,5e0a7d59b796e999afd9842b,17521,Canada,WC,8,0,2,6,0
2436,5e0a7d5db796e999afd9844c,11101,Czech Republic U16 (all),International-Jr,1,0,0,0,0
2437,5e0a7d5db796e999afd9844d,11101,Czech Republic U18 (all),International-Jr,5,0,0,2,0
2438,5e0a7d5db796e999afd9844e,11101,Czech Republic U20,WJC-20,6,1,1,4,-1
2439,5e0a7d5db796e999afd9844f,11101,Czech Republic U20 (all),International-Jr,16,1,2,26,
2440,5e0a7d64b796e999afd984a9,56581,Canada Western U17,WHC-17,5,0,0,12,
2441,5e0a7d73b796e999afd9855f,11829,Czech Republic U18,WJC-18,6,3,0,2,0
2442,5e0a7d73b796e999afd98560,11829,Czech Republic U20,WJC-20,6,0,1,2,1
2443,5e0a7d7eb796e999afd985d9,8735,Czech Republic U17,WHC-17,5,2,2,-,
2444,5e0a7d7eb796e999afd985da,8735,Czech Republic U18 (all),International-Jr,10,-,-,-,
2445,5e0a7d7eb796e999afd985db,8735,Czech Republic U20,WJC-20,6,0,1,4,-1
2446,5e0a7d7eb796e999afd985dc,8735,Czech Republic U20 (all),International-Jr,6,0,1,4,-1
2447,5e0a7d85b796e999afd98626,8604,Slovakia U18,WJC-18,6,2,0,0,1
2448,5e0a7d85b796e999afd98627,8604,Slovakia U20,WJC-20,7,7,1,6,5
2449,5e0a7d85b796e999afd98628,8604,Slovakia,OG,6,0,0,0,-1
2450,5e0a7d85b796e999afd98629,8604,Slovakia,WC,6,1,1,6,-1
2451,5e0a7d85b796e999afd9862a,8604,Slovakia (all),International,6,1,1,6,-1
2452,5e0a7d87b796e999afd98650,9466,Canada Pacific U17,WHC-17,6,2,7,14,
2453,5e0a7d87b796e999afd98651,9466,Canada U18,WJC-18,7,1,5,18,6
2454,5e0a7d87b796e999afd98652,9466,Canada U20,WJC-20,6,0,0,2,2
2455,5e0a7d87b796e999afd98653,9466,Canada U20,WJC-20,1,0,0,0,0
2456,5e0a7d8eb796e999afd98674,84584,Canada Western U17,WHC-17,5,1,1,6,
2457,5e0a7d95b796e999afd986c8,33620,Canada Ontario U17,WHC-17,6,2,1,4,
2458,5e0a7d95b796e999afd986c9,33620,Hungary (all),International,3,0,0,0,0
2459,5e0a7d9cb796e999afd98709,9484,Canada U18,WJC-18,7,0,0,8,1
2460,5e0a7daeb796e999afd98801,9331,Canada Ontario U17,WHC-17,6,0,0,19,
2461,5e0a7daeb796e999afd98802,9331,Canada U18,WJC-18,7,0,0,28,0
2462,5e0a7dbab796e999afd98874,372919,Finland U18,WJC-18,7,0,2,2,3
2463,5e0a7dbab796e999afd98875,372919,Finland U18 (all),International-Jr,20,3,7,12,
2464,5e0a7dbab796e999afd98876,372919,Finland U20 (all),International-Jr,7,1,0,18,
2465,5e0a7dbab796e999afd98877,372919,"Finland U20 
“C”",WJC-20,3,0,2,8,4
2466,5e0a7dbab796e999afd98878,372919,Finland U20 (all),International-Jr,7,2,0,4,
2467,5e0a7dbeb796e999afd988af,9332,"Canada U18 
“C”",WJC-18,7,0,0,14,-1
2468,5e0a7dc1b796e999afd988d9,11696,Canada Western U17,WHC-17,5,0,3,14,
2469,5e0a7dc5b796e999afd9890e,18032,Slovakia U18,WJC-18,6,7,1,6,6
2470,5e0a7dc5b796e999afd9890f,18032,Slovakia (all),International,3,2,0,-,
2471,5e0a7dc5b796e999afd98910,18032,Slovakia (all),International,3,1,0,-,
2472,5e0a7dc5b796e999afd98911,18032,Slovakia (all),International,2,0,0,0,1
2473,5e0a7dc5b796e999afd98912,18032,Slovakia (all),International,2,0,0,0,0
2474,5e0a7dd4b796e999afd989cc,8816,Canada Ontario U17,WHC-17,6,2,6,0,
2475,5e0a7dd4b796e999afd989cd,8816,Canada U20,WJC-20,6,2,3,2,11
2476,5e0a7dd4b796e999afd989ce,8816,"Canada U20 
“C”",WJC-20,6,1,4,2,6
2477,5e0a7dd4b796e999afd989cf,8816,Canada,WC,9,3,2,10,1
2478,5e0a7dd4b796e999afd989d0,8816,Canada,OG,7,2,3,0,5
2479,5e0a7ddfb796e999afd98a4d,199709,Canada Pacific U17,WHC-17,6,0,1,0,
2480,5e0a7de8b796e999afd98ac8,11102,USA U20,WJC-20,6,1,3,2,5
2481,5e0a7decb796e999afd98af1,37251,Canada Western U17,WHC-17,5,0,1,4,
2482,5e0a7deeb796e999afd98af7,18098,Czech Republic U16 (all),International-Jr,10,9,3,6,
2483,5e0a7deeb796e999afd98af8,18098,Czech Republic U17 (all),International-Jr,12,3,3,14,
2484,5e0a7deeb796e999afd98af9,18098,Czech Republic U18,WJC-18 D1,5,3,1,8,2
2485,5e0a7deeb796e999afd98afa,18098,Czech Republic U18 (all),International-Jr,18,11,7,24,
2486,5e0a7deeb796e999afd98afb,18098,Czech Republic U20 (all),International-Jr,4,1,2,22,
2487,5e0a7df4b796e999afd98b25,37246,Canada Pacific U17,WHC-17,6,2,3,4,
2488,5e0a7df8b796e999afd98b50,54084,Canada Pacific U17,WHC-17,6,1,1,8,
2489,5e0a7dfdb796e999afd98b8b,12512,Canada U20,WJC-20,7,0,5,8,2
2490,5e0a7e00b796e999afd98b91,100459,Slovakia U18,WJC-18,6,0,0,0,-5
2491,5e0a7e00b796e999afd98b92,100459,Slovakia (all),International,2,0,1,0,1
2492,5e0a7e17b796e999afd98c5d,9609,Czech Republic U17 (all),International-Jr,21,-,-,-,
2493,5e0a7e17b796e999afd98c5e,9609,Czech Republic U18,WJC-18,8,1,8,8,5
2494,5e0a7e17b796e999afd98c5f,9609,Czech Republic U18 (all),International-Jr,15,-,-,-,
2495,5e0a7e17b796e999afd98c60,9609,Czech Republic U20,WJC-20,6,0,4,4,0
2496,5e0a7e17b796e999afd98c61,9609,Czech Republic U20 (all),International-Jr,6,0,4,4,
2497,5e0a7e17b796e999afd98c62,9609,Czech Republic U20,WJC-20,7,2,2,4,0
2498,5e0a7e17b796e999afd98c63,9609,Czech Republic U20 (all),International-Jr,18,9,10,24,
2499,5e0a7e17b796e999afd98c64,9609,Czech Republic (all),International,6,1,1,2,
2500,5e0a7e17b796e999afd98c65,9609,Czech Republic,WC,4,0,1,0,0
2501,5e0a7e17b796e999afd98c66,9609,Czech Republic (all),International,13,4,2,10,
2502,5e0a7e17b796e999afd98c67,9609,Czech Republic,WC,7,1,4,6,5
2503,5e0a7e17b796e999afd98c68,9609,Czech Republic (all),International,19,8,8,12,
2504,5e0a7e17b796e999afd98c69,9609,Czech Republic,WC,9,3,4,8,-1
2505,5e0a7e17b796e999afd98c6a,9609,Czech Republic (all),International,21,6,5,14,
2506,5e0a7e17b796e999afd98c6b,9609,Czech Republic (all),International,9,3,1,4,-1
2507,5e0a7e17b796e999afd98c6c,9609,Czech Republic (all),International,6,0,2,0,0
2508,5e0a7e17b796e999afd98c6d,9609,Czech Republic,WC,10,2,2,2,1
2509,5e0a7e17b796e999afd98c6e,9609,Czech Republic (all),International,13,2,3,2,1
2510,5e0a7e17b796e999afd98c6f,9609,Czech Republic,WC,5,0,2,2,-4
2511,5e0a7e17b796e999afd98c70,9609,Czech Republic (all),International,8,0,3,4,-5
2512,5e0a7e17b796e999afd98c71,9609,Czech Republic (all),International,3,1,2,0,-3
2513,5e0a7e24b796e999afd98d3a,9105,Canada U20,WJC-20,6,1,1,4,3
2514,5e0a7e26b796e999afd98d6c,8813,Canada Ontario U17,WHC-17,6,5,3,4,
2515,5e0a7e26b796e999afd98d6d,8813,Canada U18,WJC-18,7,2,4,2,6
2516,5e0a7e26b796e999afd98d6e,8813,Canada U20,WJC-20,6,5,2,2,5
2517,5e0a7e26b796e999afd98d6f,8813,"Canada U20 
“A”",WJC-20,6,7,3,6,10
2518,5e0a7e26b796e999afd98d70,8813,Canada,WC,9,4,2,2,6
2519,5e0a7e26b796e999afd98d71,8813,Canada,OG,6,3,2,2,6
2520,5e0a7e2db796e999afd98d9d,11618,Czech Republic U17 (all),International-Jr,3,1,0,0,
2521,5e0a7e2db796e999afd98d9e,11618,Czech Republic U18 (all),International-Jr,2,0,5,4,
2522,5e0a7e2db796e999afd98d9f,11618,Czech Republic U20,WJC-20,6,0,1,0,-3
2523,5e0a7e2db796e999afd98da0,11618,Czech Republic U20 (all),International-Jr,15,5,5,12,
2524,5e0a7e35b796e999afd98e0b,37224,Canada Western U17,WHC-17,5,0,2,8,
2525,5e0a7e38b796e999afd98e1b,51912,Latvia U17 (all),International-Jr,5,1,3,4,
2526,5e0a7e38b796e999afd98e1c,51912,Latvia U18,WJC-18 D1,4,4,0,6,4
2527,5e0a7e38b796e999afd98e1d,51912,Latvia U18 (all),International-Jr,10,9,1,10,
2528,5e0a7e38b796e999afd98e1e,51912,"Latvia U18 
“A”",WJC-18,6,4,0,2,-6
2529,5e0a7e38b796e999afd98e1f,51912,Latvia U18 (all),International-Jr,10,6,3,4,
2530,5e0a7e38b796e999afd98e20,51912,Latvia U20,WJC-20,6,2,1,2,-3
2531,5e0a7e38b796e999afd98e21,51912,Latvia U20 (all),International-Jr,11,5,3,8,
2532,5e0a7e38b796e999afd98e22,51912,Latvia U20,WJC-20,6,1,1,2,-4
2533,5e0a7e38b796e999afd98e23,51912,Latvia U20 (all),International-Jr,8,3,1,4,
2534,5e0a7e38b796e999afd98e24,51912,Latvia U20,WJC-20 D1A,5,6,1,2,0
2535,5e0a7e38b796e999afd98e25,51912,Latvia U20 (all),International-Jr,5,6,1,2,
2536,5e0a7e38b796e999afd98e26,51912,Latvia,WC,4,0,0,2,-1
2537,5e0a7e38b796e999afd98e27,51912,Latvia (all),International,8,0,1,4,
2538,5e0a7e38b796e999afd98e28,51912,Latvia (all),International,4,0,0,2,-1
2539,5e0a7e38b796e999afd98e29,51912,Latvia (all),International,3,0,0,4,0
2540,5e0a7e38b796e999afd98e2a,51912,Latvia (all),International,1,0,0,0,0
2541,5e0a7e38b796e999afd98e2b,51912,Latvia (all),International,7,1,1,2,
2542,5e0a7e49b796e999afd98ede,13812,Canada Western U17,WHC-17,3,0,0,0,
2543,5e0a7e4bb796e999afd98efa,162892,Canada U18,WJC-18,5,0,2,2,0
2544,5e0a7e5ab796e999afd98f8d,18037,Croatia,OGQ,2,1,4,0,5
