,_id,ep_id,season,team,league,games_played,goals,assists,penalty_min,plus_minus
28673,5e0a8081b796e999afd9a7e3,23151,2014-15,Toronto Maple Leafs,NHL,20,2,2,6,-3
28674,5e0a8081b796e999afd9a7e5,23151,,Toronto Marlies,AHL,23,5,6,16,3
28675,5e0a8083b796e999afd9a7ea,222651,1999-00,Mississauga Chargers,OPJHL,5,0,1,0,
28676,5e0a8083b796e999afd9a7ec,222651,2000-01,Georgetown Raiders,OPJHL,41,3,8,90,
28677,5e0a8083b796e999afd9a7ee,222651,2001-02,Owen Sound Attack,OHL,60,0,3,98,-10
28678,5e0a8083b796e999afd9a7f0,222651,2002-03,Owen Sound Attack,OHL,37,3,6,64,-8
28679,5e0a8083b796e999afd9a7f2,222651,,Belleville Bulls,OHL,28,0,5,12,1
28680,5e0a8083b796e999afd9a7f4,222651,2003-04,Belleville Bulls,OHL,61,5,11,68,-25
28681,5e0a8083b796e999afd9a7f6,222651,2004-05,Georgetown Raiders,OPJHL,44,12,19,104,
28682,5e0a8083b796e999afd9a7f8,222651,2005-06,Lakehead Univ.,USports,19,2,3,28,
28683,5e0a8083b796e999afd9a7fa,222651,2006-07,Lakehead Univ.,USports,13,1,2,37,
28684,5e0a8083b796e999afd9a7fc,222651,2007-08,Lakehead Univ.,USports,5,0,1,4,
28685,5e0a8086b796e999afd9a7ff,52391,2007-08,Calgary Royals Gold Bantam AAA,AMBHL,33,10,30,24,
28686,5e0a8086b796e999afd9a801,52391,2008-09,"Calgary Royals Gold Bantam AAA 
“A”",AMBHL,27,32,31,10,
28687,5e0a8086b796e999afd9a803,52391,2009-10,Calgary Royals Midget AAA,AMHL,3,0,1,0,
28688,5e0a8086b796e999afd9a805,52391,2010-11,Medicine Hat Tigers,WHL,63,14,28,24,13
28689,5e0a8086b796e999afd9a807,52391,2011-12,Medicine Hat Tigers,WHL,66,49,42,38,17
28690,5e0a8086b796e999afd9a809,52391,2012-13,"Medicine Hat Tigers 
“C”",WHL,64,37,49,44,-13
28691,5e0a8086b796e999afd9a80b,52391,2013-14,"Medicine Hat Tigers 
“C”",WHL,18,5,11,29,-2
28692,5e0a8086b796e999afd9a80d,52391,2014-15,Utica Comets,AHL,74,16,15,28,2
28693,5e0a8086b796e999afd9a80f,52391,2015-16,Vancouver Canucks,NHL,1,0,0,0,0
28694,5e0a8086b796e999afd9a811,52391,,Utica Comets,AHL,45,21,18,18,7
28695,5e0a8086b796e999afd9a813,52391,,Calgary Flames,NHL,7,2,1,2,-4
28696,5e0a8086b796e999afd9a815,52391,,Stockton Heat,AHL,17,6,6,2,-6
28697,5e0a8086b796e999afd9a817,52391,2016-17,Calgary Flames,NHL,7,0,1,2,-3
28698,5e0a8086b796e999afd9a819,52391,,Stockton Heat,AHL,52,15,20,20,10
28699,5e0a8086b796e999afd9a81b,52391,2017-18,Stockton Heat,AHL,63,17,15,30,3
28700,5e0a8086b796e999afd9a81d,52391,2018-19,Laval Rocket,AHL,54,5,5,20,1
28701,5e0a8086b796e999afd9a81f,52391,2019-20,Charlotte Checkers,AHL,20,4,3,4,-1
28702,5e0a8088b796e999afd9a824,11693,2002-03,Saskatoon Contacts,SMHL,41,11,25,38,
28703,5e0a8088b796e999afd9a826,11693,2003-04,Swift Current Broncos,WHL,46,0,6,32,-7
28704,5e0a8088b796e999afd9a828,11693,2004-05,Swift Current Broncos,WHL,70,3,12,79,-10
28705,5e0a8088b796e999afd9a82a,11693,2005-06,Everett Silvertips,WHL,72,3,15,63,4
28706,5e0a8088b796e999afd9a82c,11693,2006-07,"Everett Silvertips 
“C”",WHL,71,9,34,76,24
28707,5e0a8088b796e999afd9a82e,11693,2007-08,Univ. of Alberta,USports,24,2,12,22,
28708,5e0a8088b796e999afd9a830,11693,2008-09,Univ. of Alberta,USports,26,4,9,20,13
28709,5e0a8088b796e999afd9a832,11693,2009-10,Univ. of Alberta,USports,27,4,12,20,5
28710,5e0a8088b796e999afd9a834,11693,2010-11,Univ. of Alberta,USports,13,0,1,27,1
28711,5e0a808ab796e999afd9a837,61176,1998-99,Seattle Thunderbirds,WHL,51,1,9,89,-1
28712,5e0a808ab796e999afd9a839,61176,1999-00,Seattle Thunderbirds,WHL,65,1,9,120,-6
28713,5e0a808ab796e999afd9a83b,61176,2000-01,Seattle Thunderbirds,WHL,62,5,20,105,-4
28714,5e0a808ab796e999afd9a83d,61176,2001-02,Seattle Thunderbirds,WHL,21,5,8,48,-13
28715,5e0a808ab796e999afd9a83f,61176,,Moose Jaw Warriors,WHL,39,3,15,88,-2
28716,5e0a808ab796e999afd9a841,61176,2002-03,Humboldt Broncos,SJHL,56,17,29,277,
28717,5e0a808ab796e999afd9a843,61176,2003-04,Peoria Rivermen,ECHL,37,2,4,94,
28718,5e0a808ab796e999afd9a845,61176,,Toledo Storm,ECHL,9,2,1,13,
28719,5e0a808ab796e999afd9a847,61176,2004-05,Toledo Storm,ECHL,12,0,0,59,
28720,5e0a808ab796e999afd9a849,61176,,South Carolina Stingrays,ECHL,39,1,13,115,
28721,5e0a808ab796e999afd9a84b,61176,2005-06,South Carolina Stingrays,ECHL,65,13,9,149,
28722,5e0a808ab796e999afd9a84d,61176,2006-07,Rocky Mountain Rage,CHL,64,6,23,84,-4
28723,5e0a808db796e999afd9a850,31077,2007-08,Los Angeles Selects HC U16,Midget,-,-,-,-,
28724,5e0a808db796e999afd9a852,31077,2008-09,Kootenay Ice,WHL,29,1,0,19,-5
28725,5e0a808db796e999afd9a854,31077,2009-10,Topeka Roadrunners,NAHL,4,0,1,4,0
28726,5e0a808db796e999afd9a856,31077,,Marquette Rangers,NAHL,39,4,4,86,8
28727,5e0a808db796e999afd9a858,31077,2010-11,Spokane Chiefs,WHL,57,4,19,49,3
28728,5e0a808db796e999afd9a85a,31077,2011-12,Prince Albert Raiders,WHL,26,7,10,27,-2
28729,5e0a808db796e999afd9a85c,31077,,Moose Jaw Warriors,WHL,14,1,3,11,-4
28730,5e0a808db796e999afd9a85e,31077,,Vancouver Giants,WHL,30,4,7,29,-2
28731,5e0a808db796e999afd9a860,31077,2012-13,Langley Rivermen,BCHL,23,2,4,16,
28732,5e0a808db796e999afd9a862,31077,,Dauphin Kings,MJHL,11,1,4,28,
28733,5e0a808db796e999afd9a864,31077,,Portage Terriers,MJHL,25,2,15,14,
28734,5e0a808fb796e999afd9a867,60021,2007-08,Yorkton Harvest,SMHL,2,0,0,0,
28735,5e0a808fb796e999afd9a869,60021,2008-09,Yorkton Harvest,SMHL,38,6,12,103,
28736,5e0a808fb796e999afd9a86b,60021,2009-10,Yorkton Harvest,SMHL,44,9,24,65,
28737,5e0a808fb796e999afd9a86d,60021,,Saskatoon Blades,WHL,5,0,0,2,1
28738,5e0a808fb796e999afd9a86f,60021,2010-11,Saskatoon Blades,WHL,8,0,0,0,0
28739,5e0a808fb796e999afd9a871,60021,,Yorkton Terriers,SJHL,14,5,13,12,
28740,5e0a808fb796e999afd9a873,60021,,Spokane Chiefs,WHL,42,0,17,14,7
28741,5e0a808fb796e999afd9a875,60021,2011-12,Spokane Chiefs,WHL,68,3,22,42,14
28742,5e0a808fb796e999afd9a877,60021,2012-13,Spokane Chiefs,WHL,1,0,1,0,0
28743,5e0a808fb796e999afd9a879,60021,,Prince Albert Raiders,WHL,65,12,24,34,5
28744,5e0a808fb796e999afd9a87b,60021,2013-14,Univ. of Calgary,USports,15,1,6,8,-1
28745,5e0a808fb796e999afd9a87d,60021,2014-15,Univ. of Calgary,USports,18,4,7,4,12
28746,5e0a808fb796e999afd9a87f,60021,2015-16,Greenville Swamp Rabbits,ECHL,1,0,0,2,1
28747,5e0a808fb796e999afd9a881,60021,,Alaska Aces,ECHL,29,1,3,2,1
28748,5e0a808fb796e999afd9a883,60021,,Norfolk Admirals,ECHL,15,1,3,6,-1
28749,5e0a808fb796e999afd9a885,60021,2016-17,Elmira Jackals,ECHL,68,11,26,61,-35
28750,5e0a808fb796e999afd9a887,60021,2017-18,Toledo Walleye,ECHL,48,5,16,25,21
28751,5e0a808fb796e999afd9a889,60021,,Atlanta Gladiators,ECHL,14,1,3,6,-9
28752,5e0a8091b796e999afd9a88c,9149,2000-01,Newmarket Hurricanes,OPJHL,35,14,14,63,
28753,5e0a8091b796e999afd9a88e,9149,2001-02,Barrie Colts,OHL,60,12,13,118,6
28754,5e0a8091b796e999afd9a890,9149,2002-03,Barrie Colts,OHL,63,22,24,133,16
28755,5e0a8091b796e999afd9a892,9149,2003-04,Barrie Colts,OHL,62,21,29,154,19
28756,5e0a8091b796e999afd9a894,9149,2004-05,"Barrie Colts 
“C”",OHL,63,31,18,111,17
28757,5e0a8091b796e999afd9a896,9149,2005-06,Iowa Stars,AHL,52,5,7,97,4
28758,5e0a8091b796e999afd9a898,9149,,Idaho Steelheads,ECHL,8,5,3,5,0
28759,5e0a8091b796e999afd9a89a,9149,,Idaho Steelheads,ECHL,13,7,4,43,7
28760,5e0a8091b796e999afd9a89c,9149,2007-08,Dallas Stars,NHL,8,0,2,39,1
28761,5e0a8091b796e999afd9a89e,9149,,Iowa Stars,AHL,65,14,14,158,1
28762,5e0a8091b796e999afd9a8a0,9149,2008-09,Dallas Stars,NHL,15,1,4,26,-1
28763,5e0a8091b796e999afd9a8a2,9149,,St. Louis Blues,NHL,66,11,6,122,-8
28764,5e0a8091b796e999afd9a8a4,9149,2009-10,St. Louis Blues,NHL,79,7,8,168,-5
28765,5e0a8091b796e999afd9a8a6,9149,2010-11,St. Louis Blues,NHL,80,7,7,154,-18
28766,5e0a8091b796e999afd9a8a8,9149,2011-12,St. Louis Blues,NHL,40,1,2,71,-2
28767,5e0a8091b796e999afd9a8aa,9149,2012-13,Orlando Solar Bears,ECHL,2,0,0,2,0
28768,5e0a8091b796e999afd9a8ac,9149,,Tampa Bay Lightning,NHL,44,1,7,112,4
28769,5e0a8091b796e999afd9a8ae,9149,2013-14,Tampa Bay Lightning,NHL,55,3,7,79,-2
28770,5e0a8091b796e999afd9a8b0,9149,2014-15,Arizona Coyotes,NHL,58,3,3,79,-6
28771,5e0a8093b796e999afd9a8b4,9449,1998-99,Leamington Flyers,WOHL,50,5,10,80,
28772,5e0a8093b796e999afd9a8b6,9449,1999-00,Barrie Colts,OHL,63,2,10,85,20
28773,5e0a8093b796e999afd9a8b8,9449,2000-01,Barrie Colts,OHL,68,5,21,178,6
28774,5e0a8093b796e999afd9a8ba,9449,2001-02,"Barrie Colts 
“C”",OHL,61,13,27,153,18
28775,5e0a8093b796e999afd9a8bc,9449,2002-03,Houston Aeros,AHL,62,6,13,112,-6
28776,5e0a8093b796e999afd9a8be,9449,2003-04,Houston Aeros,AHL,69,5,19,148,-7
28777,5e0a8093b796e999afd9a8c0,9449,2004-05,Houston Aeros,AHL,38,2,12,91,-1
28778,5e0a8093b796e999afd9a8c2,9449,2005-06,Houston Aeros,AHL,72,5,23,139,4
28779,5e0a8093b796e999afd9a8c4,9449,,Minnesota Wild,NHL,5,0,0,4,-2
28780,5e0a8093b796e999afd9a8c6,9449,2006-07,Houston Aeros,AHL,73,9,25,132,-11
28781,5e0a8093b796e999afd9a8c8,9449,,Minnesota Wild,NHL,1,0,0,0,1
28782,5e0a8093b796e999afd9a8ca,9449,2007-08,Houston Aeros,AHL,49,8,26,99,11
28783,5e0a8093b796e999afd9a8cc,9449,,Minnesota Wild,NHL,0,0,0,0,
28784,5e0a8093b796e999afd9a8ce,9449,2008-09,Minnesota Wild,NHL,31,1,1,41,-2
28785,5e0a8093b796e999afd9a8d0,9449,,New York Rangers,NHL,11,0,0,24,-4
28786,5e0a8096b796e999afd9a8d4,18256,1998-99,Soo Thunder Bantam AAA,NOBHL,28,10,12,122,
28787,5e0a8096b796e999afd9a8d6,18256,,Sault Ste. Marie North Stars,GNML,2,0,1,0,
28788,5e0a8096b796e999afd9a8d8,18256,1999-00,Soo Thunder Bantam AAA,NOBHL,-,-,-,-,
28789,5e0a8096b796e999afd9a8da,18256,2000-01,Guelph Storm,OHL,40,8,8,51,-1
28790,5e0a8096b796e999afd9a8dc,18256,2001-02,Sault Ste. Marie Greyhounds,OHL,64,5,20,63,-14
28791,5e0a8096b796e999afd9a8de,18256,2002-03,Sault Ste. Marie Greyhounds,OHL,30,3,12,52,-7
28792,5e0a8096b796e999afd9a8e0,18256,,Guelph Storm,OHL,38,6,17,64,10
28793,5e0a8096b796e999afd9a8e2,18256,2003-04,"Guelph Storm 
“C”",OHL,46,6,21,53,35
28794,5e0a8096b796e999afd9a8e4,18256,2004-05,St. Francis Xavier Univ.,USports,12,4,2,34,-6
28795,5e0a8096b796e999afd9a8e6,18256,2005-06,St. Francis Xavier Univ.,USports,19,2,5,6,-2
28796,5e0a8096b796e999afd9a8e8,18256,2006-07,Florida Everblades,ECHL,16,1,3,16,-1
28797,5e0a8096b796e999afd9a8ea,18256,,Pensacola Ice Pilots,ECHL,26,2,10,15,3
28798,5e0a8096b796e999afd9a8ec,18256,,Charlotte Checkers,ECHL,13,0,3,4,0
28799,5e0a8096b796e999afd9a8ee,18256,2007-08,Corpus Christi Rayz,CHL,52,5,18,62,-14
28800,5e0a8098b796e999afd9a8f1,55441,1998-99,Kamloops Blazers,WHL,53,1,1,70,9
28801,5e0a8098b796e999afd9a8f3,55441,1999-00,Kamloops Blazers,WHL,68,5,6,243,8
28802,5e0a8098b796e999afd9a8f5,55441,2000-01,Kamloops Blazers,WHL,68,5,2,231,0
28803,5e0a8098b796e999afd9a8f7,55441,2001-02,Kamloops Blazers,WHL,68,0,14,204,-5
28804,5e0a8098b796e999afd9a8f9,55441,2002-03,Kamloops Blazers,WHL,67,1,12,185,21
28805,5e0a8098b796e999afd9a8fb,55441,2003-04,Reading Royals,ECHL,8,0,0,13,
28806,5e0a8098b796e999afd9a8fd,55441,,Pensacola Ice Pilots,ECHL,60,2,9,103,
28807,5e0a8098b796e999afd9a8ff,55441,2004-05,Pensacola Ice Pilots,ECHL,72,2,8,74,
28808,5e0a809ab796e999afd9a902,22053,1999-00,Wheatley Sharks,GLJCHL,-,-,-,-,
28809,5e0a809ab796e999afd9a904,22053,,Leamington Flyers,GOHL,3,1,0,0,
28810,5e0a809ab796e999afd9a906,22053,2000-01,Leamington Flyers,GOHL,18,8,4,16,
28811,5e0a809ab796e999afd9a908,22053,,Windsor Spitfires,OHL,28,3,3,6,0
28812,5e0a809ab796e999afd9a90a,22053,2001-02,Windsor Spitfires,OHL,56,8,15,10,6
28813,5e0a809ab796e999afd9a90c,22053,2002-03,Windsor Spitfires,OHL,15,5,6,2,-1
28814,5e0a809ab796e999afd9a90e,22053,,Toronto St. Michael's Majors,OHL,53,17,15,20,-10
28815,5e0a809ab796e999afd9a910,22053,2003-04,Toronto St. Michael's Majors,OHL,68,23,33,45,14
28816,5e0a809ab796e999afd9a912,22053,2004-05,Univ. of Western Ontario,USports,23,7,14,6,
28817,5e0a809ab796e999afd9a914,22053,2005-06,Univ. of Western Ontario,USports,24,15,19,10,
28818,5e0a809ab796e999afd9a916,22053,2006-07,Univ. of Western Ontario,USports,28,19,16,8,
28819,5e0a809ab796e999afd9a918,22053,2007-08,Univ. of Western Ontario,USports,28,18,23,22,
28820,5e0a809ab796e999afd9a91a,22053,2008-09,Univ. of Western Ontario,USports,28,9,19,10,
28821,5e0a809ab796e999afd9a91c,22053,2009-10,Quad City Mallards,IHL,2,0,0,2,
28822,5e0a809ab796e999afd9a91e,22053,,Kalamazoo Wings,ECHL,19,4,11,19,6
28823,5e0a809ab796e999afd9a920,22053,,Ontario Reign,ECHL,6,0,1,2,-1
28824,5e0a809ab796e999afd9a922,22053,,Toledo Walleye,ECHL,17,10,9,10,-4
28825,5e0a809ab796e999afd9a924,22053,2010-11,Toledo Walleye,ECHL,30,4,6,10,-2
28826,5e0a809cb796e999afd9a927,246493,2001-02,Quinte Red Devils Bantam AAA,ETABHL,29,16,19,33,
28827,5e0a809cb796e999afd9a929,246493,2002-03,Windsor Spitfires,OHL,39,1,3,16,1
28828,5e0a809cb796e999afd9a92b,246493,2003-04,Windsor Spitfires,OHL,57,3,3,43,-8
28829,5e0a809cb796e999afd9a92d,246493,2004-05,Windsor Spitfires,OHL,15,0,2,14,-1
28830,5e0a809cb796e999afd9a92f,246493,,Belleville Bulls,OHL,45,7,5,18,-6
28831,5e0a809cb796e999afd9a931,246493,2005-06,Belleville Bulls,OHL,68,6,18,63,-1
28832,5e0a809cb796e999afd9a933,246493,2006-07,Belleville Bulls,OHL,37,1,6,41,0
28833,5e0a809cb796e999afd9a935,246493,,Wellington Dukes,OPJHL,9,5,4,2,
28834,5e0a809fb796e999afd9a938,44804,2001-02,Brampton Capitals,OPJHL,43,3,16,46,
28835,5e0a809fb796e999afd9a93a,44804,2002-03,Barrie Colts,OHL,47,0,4,19,3
28836,5e0a809fb796e999afd9a93c,44804,2003-04,Barrie Colts,OHL,9,1,2,4,1
28837,5e0a809fb796e999afd9a93e,44804,,Owen Sound Attack,OHL,30,3,5,6,-6
28838,5e0a809fb796e999afd9a940,44804,2004-05,Owen Sound Attack,OHL,23,1,5,18,4
28839,5e0a809fb796e999afd9a942,44804,,Mississauga IceDogs,OHL,46,3,17,36,11
28840,5e0a809fb796e999afd9a944,44804,2005-06,Mississauga IceDogs,OHL,57,10,32,98,-34
28841,5e0a809fb796e999afd9a946,44804,2006-07,Univ. of New Brunswick,USports,28,6,10,24,5
28842,5e0a809fb796e999afd9a948,44804,2007-08,Univ. of New Brunswick,USports,26,8,14,10,14
28843,5e0a809fb796e999afd9a94a,44804,2008-09,Univ. of New Brunswick,USports,23,7,8,8,16
28844,5e0a809fb796e999afd9a94c,44804,,Colorado Eagles,CHL,0,0,0,0,0
28845,5e0a809fb796e999afd9a94e,44804,2009-10,Stockton Thunder,ECHL,42,3,21,28,-2
28846,5e0a809fb796e999afd9a950,44804,,Muskegon Lumberjacks,IHL,9,1,2,6,3
28847,5e0a809fb796e999afd9a952,44804,2010-11,Allen Americans,CHL,44,6,16,69,9
28848,5e0a809fb796e999afd9a954,44804,,Lake Erie Monsters,AHL,1,0,0,0,-2
28849,5e0a809fb796e999afd9a956,44804,2012-13,Elmira Jackals,ECHL,33,1,11,32,-3
28850,5e0a809fb796e999afd9a958,44804,2015-16,Brampton Beast,ECHL,3,0,0,2,-3
28851,5e0a809fb796e999afd9a95a,44804,2016-17,Stoney Creek Generals,ACH,13,2,6,18,
28852,5e0a809fb796e999afd9a95c,44804,2017-18,Stoney Creek Generals,ACH,12,1,8,14,
28853,5e0a809fb796e999afd9a95e,44804,2018-19,Stoney Creek Generals,ACH,21,6,12,12,
28854,5e0a809fb796e999afd9a960,44804,2019-20,Brantford Blast,ACH,8,0,4,2,
28855,5e0a80a1b796e999afd9a963,34307,2011-12,Brandon Wheat Kings,WHL,64,24,26,62,6
28856,5e0a80a1b796e999afd9a965,34307,2012-13,Brandon Wheat Kings,WHL,30,16,18,30,2
28857,5e0a80a1b796e999afd9a967,34307,,Spokane Chiefs,WHL,16,13,6,4,9
28858,5e0a80a3b796e999afd9a977,221466,2002-03,Prince Albert Raiders,WHL,60,2,6,66,-12
28859,5e0a80a3b796e999afd9a979,221466,2003-04,Everett Silvertips,WHL,64,6,5,24,-12
28860,5e0a80a3b796e999afd9a97b,221466,2004-05,Everett Silvertips,WHL,44,4,7,52,4
28861,5e0a80a3b796e999afd9a97d,221466,2005-06,Everett Silvertips,WHL,63,6,7,72,-11
28862,5e0a80a5b796e999afd9a980,11620,2002-03,Yorkton Terriers Bantam AA,SBAAHL,27,31,34,28,
28863,5e0a80a5b796e999afd9a982,11620,2003-04,Yorkton Harvest,SMHL,43,15,21,22,
28864,5e0a80a5b796e999afd9a984,11620,,Seattle Thunderbirds,WHL,2,0,0,0,0
28865,5e0a80a5b796e999afd9a986,11620,2004-05,Seattle Thunderbirds,WHL,67,4,11,27,5
28866,5e0a80a5b796e999afd9a988,11620,2005-06,Seattle Thunderbirds,WHL,72,21,13,18,8
28867,5e0a80a5b796e999afd9a98a,11620,2006-07,Seattle Thunderbirds,WHL,71,27,38,50,20
28868,5e0a80a5b796e999afd9a98c,11620,2007-08,Seattle Thunderbirds,WHL,70,43,40,55,36
28869,5e0a80a5b796e999afd9a98e,11620,2008-09,Manchester Monarchs,AHL,38,7,5,6,-5
28870,5e0a80a5b796e999afd9a990,11620,,Ontario Reign,ECHL,23,14,8,8,-2
28871,5e0a80a5b796e999afd9a992,11620,2009-10,Manchester Monarchs,AHL,75,19,28,26,1
28872,5e0a80a5b796e999afd9a994,11620,2010-11,Manchester Monarchs,AHL,78,28,33,58,8
28873,5e0a80a5b796e999afd9a996,11620,2015-16,Montréal Canadiens,NHL,1,0,0,0,0
28874,5e0a80a5b796e999afd9a998,11620,,"St. John's IceCaps 
“A”",AHL,70,19,42,14,-13
28875,5e0a80a8b796e999afd9a99c,2627,2006-07,Red Deer Rebels,WHL,72,34,37,41,3
28876,5e0a80a8b796e999afd9a99e,2627,2007-08,Syracuse Crunch,AHL,20,4,4,4,5
28877,5e0a80a8b796e999afd9a9a0,2627,,Elmira Jackals,ECHL,8,0,0,0,-1
28878,5e0a80a8b796e999afd9a9a2,2627,,Youngstown Steelhounds,CHL,25,10,12,0,3
28879,5e0a80a8b796e999afd9a9a4,2627,2008-09,Syracuse Crunch,AHL,9,1,2,4,1
28880,5e0a80aab796e999afd9a9b5,246121,2000-01,Thunder Bay Kings Bantam AAA,Bantam,-,-,-,-,
28881,5e0a80aab796e999afd9a9b7,246121,2001-02,Waterloo Siskins,MWJHL,38,9,9,37,
28882,5e0a80aab796e999afd9a9b9,246121,2002-03,London Knights,OHL,11,2,1,2,3
28883,5e0a80aab796e999afd9a9bb,246121,,Barrie Colts,OHL,29,0,2,11,1
28884,5e0a80aab796e999afd9a9bd,246121,2004-05,Hamilton Red Wings,OPJHL,23,5,6,6,
28885,5e0a80aab796e999afd9a9bf,246121,2005-06,Sarnia Blast,WOHL,36,9,13,40,
28886,5e0a80acb796e999afd9a9c2,31081,2006-07,Garden City,WHSHL,-,-,-,-,
28887,5e0a80acb796e999afd9a9c4,31081,2007-08,Pembina Valley Hawks Midget AAA,MMHL,23,14,20,8,
28888,5e0a80acb796e999afd9a9c6,31081,2008-09,Everett Silvertips,WHL,72,19,38,30,-13
28889,5e0a80acb796e999afd9a9c8,31081,2009-10,Everett Silvertips,WHL,70,29,32,37,22
28890,5e0a80acb796e999afd9a9ca,31081,2010-11,Red Deer Rebels,WHL,70,43,38,37,12
28891,5e0a80acb796e999afd9a9cc,31081,2011-12,Rockford IceHogs,AHL,57,4,6,17,-10
28892,5e0a80acb796e999afd9a9ce,31081,,Toledo Walleye,ECHL,3,1,1,2,2
28893,5e0a80acb796e999afd9a9d0,31081,2012-13,Rockford IceHogs,AHL,9,0,2,4,1
28894,5e0a80acb796e999afd9a9d2,31081,,Toledo Walleye,ECHL,38,12,21,12,11
28895,5e0a80acb796e999afd9a9d4,31081,2013-14,Rockford IceHogs,AHL,28,0,5,14,1
28896,5e0a80acb796e999afd9a9d6,31081,,Cincinnati Cyclones,ECHL,25,11,10,20,7
28897,5e0a80acb796e999afd9a9d8,31081,2014-15,Cincinnati Cyclones,ECHL,17,8,16,14,3
28898,5e0a80acb796e999afd9a9da,31081,,San Antonio Rampage,AHL,3,0,0,2,-2
28899,5e0a80acb796e999afd9a9dc,31081,,Toronto Marlies,AHL,46,18,24,26,22
28900,5e0a80acb796e999afd9a9de,31081,2015-16,Toronto Maple Leafs,NHL,56,2,3,16,-11
28901,5e0a80acb796e999afd9a9e0,31081,,Toronto Marlies,AHL,4,3,0,0,-1
28902,5e0a80acb796e999afd9a9e2,31081,2016-17,Toronto Maple Leafs,NHL,2,0,0,5,0
28903,5e0a80acb796e999afd9a9e4,31081,,"Toronto Marlies 
“A”",AHL,48,24,15,18,9
28904,5e0a80acb796e999afd9a9e6,31081,,Tampa Bay Lightning,NHL,4,0,0,0,-3
28905,5e0a80acb796e999afd9a9e8,31081,,Syracuse Crunch,AHL,6,3,4,4,-3
28906,5e0a80acb796e999afd9a9ea,31081,2017-18,Montréal Canadiens,NHL,48,3,8,26,0
28907,5e0a80acb796e999afd9a9ec,31081,,"Laval Rocket 
“C”",AHL,13,3,8,6,-1
28908,5e0a80acb796e999afd9a9ee,31081,2018-19,"Laval Rocket 
“C”",AHL,46,14,16,23,2
28909,5e0a80acb796e999afd9a9f0,31081,,Lehigh Valley Phantoms,AHL,24,7,7,28,0
28910,5e0a80acb796e999afd9a9f2,31081,2019-20,"Stockton Heat 
“C”",AHL,23,9,9,24,5
28911,5e0a80afb796e999afd9a9f6,21477,2007-08,Thompson Blazers,BCMML,39,20,13,106,
28912,5e0a80afb796e999afd9a9f8,21477,,Kamloops Storm,KIJHL,43,0,10,292,
28913,5e0a80afb796e999afd9a9fa,21477,2008-09,Kamloops Storm,KIJHL,27,16,11,122,
28914,5e0a80afb796e999afd9a9fc,21477,,Kamloops Blazers,WHL,5,0,0,7,0
28915,5e0a80afb796e999afd9a9fe,21477,2009-10,Kamloops Blazers,WHL,51,4,2,70,-3
28916,5e0a80afb796e999afd9aa00,21477,2010-11,Kamloops Blazers,WHL,70,4,8,167,-9
28917,5e0a80afb796e999afd9aa02,21477,2011-12,Kamloops Blazers,WHL,55,8,14,72,12
28918,5e0a80afb796e999afd9aa04,21477,2012-13,Cowichan Valley Capitals,BCHL,20,12,13,37,
28919,5e0a80afb796e999afd9aa06,21477,,"Prince George Cougars 
“A”",WHL,43,7,4,55,-31
28920,5e0a80afb796e999afd9aa08,21477,2014-15,Quesnel Kangaroos,CIHL,8,4,9,14,
28921,5e0a80afb796e999afd9aa0a,21477,2015-16,Quesnel Kangaroos,CIHL,4,3,6,7,
28922,5e0a80afb796e999afd9aa0c,21477,2016-17,Quesnel Kangaroos,CIHL,3,1,2,0,
28923,5e0a80afb796e999afd9aa0e,21477,2017-18,Quesnel Kangaroos,CIHL,6,2,3,4,
28924,5e0a80afb796e999afd9aa10,21477,2018-19,Quesnel Kangaroos,CIHL,3,1,1,4,
28925,5e0a80b2b796e999afd9aa13,351908,2014-15,Saskatoon Generals Bantam AA,SBAAHL,30,13,8,18,
28926,5e0a80b2b796e999afd9aa15,351908,2015-16,Saskatoon Stallions Bantam AA,SBAAHL,30,26,26,32,
28927,5e0a80b2b796e999afd9aa17,351908,,Saskatoon Contacts,SMHL,3,0,0,0,
28928,5e0a80b2b796e999afd9aa19,351908,2016-17,Saskatoon Contacts,SMHL,44,5,11,10,
28929,5e0a80b2b796e999afd9aa1b,351908,2017-18,Saskatoon Contacts,SMHL,27,15,10,31,
28930,5e0a80b2b796e999afd9aa1d,351908,,Red Deer Rebels,WHL,30,6,2,6,-1
28931,5e0a80b2b796e999afd9aa1f,351908,2018-19,Red Deer Rebels,WHL,64,8,7,36,-23
28932,5e0a80b2b796e999afd9aa21,351908,2019-20,Seattle Thunderbirds,WHL,22,4,1,10,-4
28933,5e0a80b2b796e999afd9aa23,351908,,Saskatoon Blades,WHL,4,1,0,4,0
28934,5e0a80b4b796e999afd9aa26,11509,1996-97,Red Deer Rebels Bantam AAA,AMBHL,36,36,30,52,
28935,5e0a80b4b796e999afd9aa28,11509,1997-98,Red Deer Chiefs Midget AAA,AMHL,31,14,17,48,
28936,5e0a80b4b796e999afd9aa2a,11509,,Edmonton Ice,WHL,6,0,1,0,-2
28937,5e0a80b4b796e999afd9aa2c,11509,1998-99,Kootenay Ice,WHL,57,14,12,50,8
28938,5e0a80b4b796e999afd9aa2e,11509,1999-00,Kootenay Ice,WHL,71,24,28,104,0
28939,5e0a80b4b796e999afd9aa30,11509,2000-01,Kootenay Ice,WHL,70,31,42,108,16
28940,5e0a80b4b796e999afd9aa32,11509,2001-02,Kootenay Ice,WHL,32,15,19,38,6
