,_id,ep_id,playoffs_gp,playoffs_g,playoffs_a,playoffs_pim,playoffs_pm
25492,5e0a7e1cb796e999afd98cbd,61191,,,,,
25493,5e0a7e1cb796e999afd98cbf,61191,,,,,
25494,5e0a7e1cb796e999afd98cc1,61191,,,,,
25495,5e0a7e1cb796e999afd98cc3,61191,,,,,
25496,5e0a7e1cb796e999afd98cc5,61191,,,,,
25497,5e0a7e1cb796e999afd98cc7,61191,,,,,
25498,5e0a7e1cb796e999afd98cc9,61191,,,,,
25499,5e0a7e1cb796e999afd98ccb,61191,7,4,5,18,
25500,5e0a7e1cb796e999afd98ccd,61191,7,0,4,6,
25501,5e0a7e1eb796e999afd98cd0,103529,11,1,3,2,
25502,5e0a7e1eb796e999afd98cd2,103529,6,6,4,10,
25503,5e0a7e1eb796e999afd98cd4,103529,5,4,2,0,
25504,5e0a7e1eb796e999afd98cd6,103529,,,,,
25505,5e0a7e1eb796e999afd98cd8,103529,,,,,
25506,5e0a7e1eb796e999afd98cda,103529,,,,,
25507,5e0a7e1eb796e999afd98cdc,103529,17,10,8,6,
25508,5e0a7e1eb796e999afd98cde,103529,,,,,
25509,5e0a7e1eb796e999afd98ce0,103529,6,5,4,2,5
25510,5e0a7e1eb796e999afd98ce2,103529,16,13,13,10,1
25511,5e0a7e1eb796e999afd98ce4,103529,,,,,
25512,5e0a7e1eb796e999afd98ce6,103529,,,,,
25513,5e0a7e1eb796e999afd98ce8,103529,,,,,
25514,5e0a7e1eb796e999afd98cea,103529,,,,,
25515,5e0a7e20b796e999afd98ced,102088,,,,,
25516,5e0a7e20b796e999afd98cef,102088,5,0,0,21,-2
25517,5e0a7e20b796e999afd98cf1,102088,4,0,0,16,-3
25518,5e0a7e20b796e999afd98cf3,102088,,,,,
25519,5e0a7e20b796e999afd98cf5,102088,,,,,
25520,5e0a7e20b796e999afd98cf7,102088,,,,,
25521,5e0a7e20b796e999afd98cf9,102088,,,,,
25522,5e0a7e20b796e999afd98cfb,102088,,,,,
25523,5e0a7e20b796e999afd98cfd,102088,,,,,
25524,5e0a7e20b796e999afd98cff,102088,5,1,2,10,
25525,5e0a7e20b796e999afd98d01,102088,9,2,0,8,
25526,5e0a7e22b796e999afd98d04,81548,,,,,
25527,5e0a7e22b796e999afd98d06,81548,3,0,0,0,0
25528,5e0a7e22b796e999afd98d08,81548,3,0,0,4,
25529,5e0a7e22b796e999afd98d0a,81548,,,,,
25530,5e0a7e22b796e999afd98d0c,81548,,,,,
25531,5e0a7e22b796e999afd98d0e,81548,,,,,
25532,5e0a7e22b796e999afd98d10,81548,,,,,
25533,5e0a7e24b796e999afd98d13,9105,,,,,
25534,5e0a7e24b796e999afd98d15,9105,2,0,0,2,
25535,5e0a7e24b796e999afd98d17,9105,10,0,0,7,1
25536,5e0a7e24b796e999afd98d19,9105,6,0,2,13,-1
25537,5e0a7e24b796e999afd98d1b,9105,21,15,4,34,7
25538,5e0a7e24b796e999afd98d1d,9105,,,,,
25539,5e0a7e24b796e999afd98d1f,9105,,,,,
25540,5e0a7e24b796e999afd98d21,9105,,,,,
25541,5e0a7e24b796e999afd98d23,9105,,,,,
25542,5e0a7e24b796e999afd98d25,9105,,,,,
25543,5e0a7e24b796e999afd98d27,9105,,,,,
25544,5e0a7e24b796e999afd98d29,9105,,,,,
25545,5e0a7e24b796e999afd98d2b,9105,,,,,
25546,5e0a7e24b796e999afd98d2d,9105,,,,,
25547,5e0a7e24b796e999afd98d2f,9105,25,1,3,4,-2
25548,5e0a7e24b796e999afd98d31,9105,7,0,2,0,-1
25549,5e0a7e24b796e999afd98d33,9105,15,3,4,11,7
25550,5e0a7e24b796e999afd98d35,9105,12,0,0,4,0
25551,5e0a7e24b796e999afd98d37,9105,,,,,
25552,5e0a7e24b796e999afd98d39,9105,,,,,
25553,5e0a7e26b796e999afd98d3d,8813,,,,,
25554,5e0a7e26b796e999afd98d3f,8813,,,,,
25555,5e0a7e26b796e999afd98d41,8813,4,0,0,2,-2
25556,5e0a7e26b796e999afd98d43,8813,4,0,2,2,-5
25557,5e0a7e26b796e999afd98d45,8813,,,,,
25558,5e0a7e26b796e999afd98d47,8813,12,4,1,0,-2
25559,5e0a7e26b796e999afd98d49,8813,7,5,5,6,0
25560,5e0a7e26b796e999afd98d4b,8813,21,12,11,12,10
25561,5e0a7e26b796e999afd98d4d,8813,6,0,0,10,-4
25562,5e0a7e26b796e999afd98d4f,8813,,,,,
25563,5e0a7e26b796e999afd98d51,8813,17,6,5,12,0
25564,5e0a7e26b796e999afd98d53,8813,6,1,0,8,-2
25565,5e0a7e26b796e999afd98d55,8813,12,5,2,2,-5
25566,5e0a7e26b796e999afd98d57,8813,6,1,1,2,-3
25567,5e0a7e26b796e999afd98d59,8813,,,,,
25568,5e0a7e26b796e999afd98d5b,8813,20,8,5,4,0
25569,5e0a7e26b796e999afd98d5d,8813,18,6,7,14,6
25570,5e0a7e26b796e999afd98d5f,8813,26,10,15,4,5
25571,5e0a7e26b796e999afd98d61,8813,,,,,
25572,5e0a7e26b796e999afd98d63,8813,5,2,0,4,-5
25573,5e0a7e26b796e999afd98d65,8813,,,,,
25574,5e0a7e26b796e999afd98d67,8813,4,0,0,2,0
25575,5e0a7e26b796e999afd98d69,8813,,,,,
25576,5e0a7e26b796e999afd98d6b,8813,,,,,
25577,5e0a7e28b796e999afd98d74,15663,,,,,
25578,5e0a7e28b796e999afd98d76,15663,1,0,0,0,0
25579,5e0a7e28b796e999afd98d78,15663,,,,,
25580,5e0a7e28b796e999afd98d7a,15663,10,0,1,21,1
25581,5e0a7e28b796e999afd98d7c,15663,7,2,1,4,2
25582,5e0a7e28b796e999afd98d7e,15663,3,0,0,2,-3
25583,5e0a7e28b796e999afd98d80,15663,,,,,
25584,5e0a7e28b796e999afd98d82,15663,,,,,
25585,5e0a7e28b796e999afd98d84,15663,4,3,2,6,
25586,5e0a7e28b796e999afd98d86,15663,4,2,2,2,
25587,5e0a7e28b796e999afd98d88,15663,4,2,3,2,
25588,5e0a7e2ab796e999afd98d8b,131139,,,,,
25589,5e0a7e2ab796e999afd98d8d,131139,,,,,
25590,5e0a7e2ab796e999afd98d8f,131139,20,0,2,2,1
25591,5e0a7e2ab796e999afd98d91,131139,13,0,4,5,0
25592,5e0a7e2ab796e999afd98d93,131139,,,,,
25593,5e0a7e2ab796e999afd98d95,131139,,,,,
25594,5e0a7e2ab796e999afd98d97,131139,,,,,
25595,5e0a7e2db796e999afd98d9a,11618,11,1,4,10,-2
25596,5e0a7e2db796e999afd98d9c,11618,12,2,4,10,4
25597,5e0a7e2fb796e999afd98da3,18611,,,,,
25598,5e0a7e2fb796e999afd98da5,18611,,,,,
25599,5e0a7e2fb796e999afd98da7,18611,,,,,
25600,5e0a7e2fb796e999afd98da9,18611,12,0,2,12,0
25601,5e0a7e2fb796e999afd98dab,18611,7,0,3,2,-3
25602,5e0a7e2fb796e999afd98dad,18611,5,0,0,6,-1
25603,5e0a7e2fb796e999afd98daf,18611,8,1,0,4,-2
25604,5e0a7e2fb796e999afd98db1,18611,5,0,0,6,-1
25605,5e0a7e2fb796e999afd98db3,18611,,,,,
25606,5e0a7e31b796e999afd98db6,37213,,,,,
25607,5e0a7e31b796e999afd98db8,37213,,,,,
25608,5e0a7e31b796e999afd98dba,37213,,,,,
25609,5e0a7e31b796e999afd98dbc,37213,,,,,
25610,5e0a7e31b796e999afd98dbe,37213,14,0,0,14,1
25611,5e0a7e31b796e999afd98dc0,37213,,,,,
25612,5e0a7e31b796e999afd98dc2,37213,1,0,0,0,0
25613,5e0a7e31b796e999afd98dc4,37213,,,,,
25614,5e0a7e31b796e999afd98dc6,37213,,,,,
25615,5e0a7e31b796e999afd98dc8,37213,8,0,1,8,4
25616,5e0a7e31b796e999afd98dca,37213,2,0,0,-2,0
25617,5e0a7e31b796e999afd98dcc,37213,3,0,0,2,-2
25618,5e0a7e31b796e999afd98dce,37213,,,,,
25619,5e0a7e31b796e999afd98dd0,37213,3,0,0,12,
25620,5e0a7e31b796e999afd98dd2,37213,2,0,0,0,
25621,5e0a7e33b796e999afd98dd5,23333,,,,,
25622,5e0a7e33b796e999afd98dd7,23333,,,,,
25623,5e0a7e33b796e999afd98dd9,23333,4,0,0,2,-4
25624,5e0a7e33b796e999afd98ddb,23333,,,,,
25625,5e0a7e33b796e999afd98ddd,23333,,,,,
25626,5e0a7e33b796e999afd98ddf,23333,,,,,
25627,5e0a7e33b796e999afd98de1,23333,5,0,1,8,-1
25628,5e0a7e33b796e999afd98de3,23333,,,,,
25629,5e0a7e33b796e999afd98de5,23333,,,,,
25630,5e0a7e33b796e999afd98de7,23333,,,,,
25631,5e0a7e33b796e999afd98de9,23333,,,,,
25632,5e0a7e33b796e999afd98deb,23333,,,,,
25633,5e0a7e35b796e999afd98dee,37224,,,,,
25634,5e0a7e35b796e999afd98df0,37224,13,1,6,20,
25635,5e0a7e35b796e999afd98df2,37224,,,,,
25636,5e0a7e35b796e999afd98df4,37224,,,,,
25637,5e0a7e35b796e999afd98df6,37224,4,0,0,6,-2
25638,5e0a7e35b796e999afd98df8,37224,,,,,
25639,5e0a7e35b796e999afd98dfa,37224,7,2,3,2,0
25640,5e0a7e35b796e999afd98dfc,37224,,,,,
25641,5e0a7e35b796e999afd98dfe,37224,,,,,
25642,5e0a7e35b796e999afd98e00,37224,,,,,
25643,5e0a7e35b796e999afd98e02,37224,,,,,
25644,5e0a7e35b796e999afd98e04,37224,,,,,
25645,5e0a7e35b796e999afd98e06,37224,8,1,3,8,
25646,5e0a7e35b796e999afd98e08,37224,5,1,1,10,
25647,5e0a7e35b796e999afd98e0a,37224,5,0,5,16,
25648,5e0a7e38b796e999afd98e0e,51912,7,3,4,0,5
25649,5e0a7e38b796e999afd98e10,51912,9,2,6,4,1
25650,5e0a7e38b796e999afd98e12,51912,,,,,
25651,5e0a7e38b796e999afd98e14,51912,6,1,1,6,1
25652,5e0a7e38b796e999afd98e16,51912,,,,,
25653,5e0a7e38b796e999afd98e18,51912,,,,,
25654,5e0a7e38b796e999afd98e1a,51912,,,,,
25655,5e0a7e3ab796e999afd98e2e,187536,,,,,
25656,5e0a7e3ab796e999afd98e30,187536,,,,,
25657,5e0a7e3ab796e999afd98e32,187536,9,1,3,2,1
25658,5e0a7e3ab796e999afd98e34,187536,,,,,
25659,5e0a7e3ab796e999afd98e36,187536,5,0,1,0,-3
25660,5e0a7e3ab796e999afd98e38,187536,,,,,
25661,5e0a7e3ab796e999afd98e3a,187536,14,3,9,14,
25662,5e0a7e3cb796e999afd98e3d,250797,,,,,
25663,5e0a7e3cb796e999afd98e3f,250797,,,,,
25664,5e0a7e3cb796e999afd98e41,250797,,,,,
25665,5e0a7e3cb796e999afd98e43,250797,,,,,
25666,5e0a7e3cb796e999afd98e45,250797,2,0,0,0,0
25667,5e0a7e3cb796e999afd98e47,250797,,,,,
25668,5e0a7e3cb796e999afd98e49,250797,,,,,
25669,5e0a7e3eb796e999afd98e4c,235737,,,,,
25670,5e0a7e3eb796e999afd98e4e,235737,,,,,
25671,5e0a7e3eb796e999afd98e50,235737,,,,,
25672,5e0a7e3eb796e999afd98e52,235737,,,,,
25673,5e0a7e3eb796e999afd98e54,235737,,,,,
25674,5e0a7e3eb796e999afd98e56,235737,4,0,1,6,-5
25675,5e0a7e3eb796e999afd98e58,235737,,,,,
25676,5e0a7e3eb796e999afd98e5a,235737,7,4,8,22,
25677,5e0a7e3eb796e999afd98e5c,235737,4,1,7,12,
25678,5e0a7e3eb796e999afd98e5e,235737,,,,,
25679,5e0a7e40b796e999afd98e61,60793,,,,,
25680,5e0a7e40b796e999afd98e63,60793,,,,,
25681,5e0a7e40b796e999afd98e65,60793,,,,,
25682,5e0a7e40b796e999afd98e67,60793,6,2,1,6,1
25683,5e0a7e40b796e999afd98e69,60793,9,3,4,4,0
25684,5e0a7e40b796e999afd98e6b,60793,,,,,
25685,5e0a7e40b796e999afd98e6d,60793,,,,,
25686,5e0a7e40b796e999afd98e6f,60793,,,,,
25687,5e0a7e40b796e999afd98e71,60793,,,,,
25688,5e0a7e40b796e999afd98e73,60793,,,,,
25689,5e0a7e42b796e999afd98e76,47833,,,,,
25690,5e0a7e42b796e999afd98e78,47833,4,0,0,0,-4
25691,5e0a7e42b796e999afd98e7a,47833,11,0,2,12,-2
25692,5e0a7e42b796e999afd98e7c,47833,20,0,3,33,8
25693,5e0a7e42b796e999afd98e7e,47833,5,0,0,6,-6
25694,5e0a7e42b796e999afd98e80,47833,3,0,0,2,
25695,5e0a7e42b796e999afd98e82,47833,6,0,0,2,
25696,5e0a7e42b796e999afd98e84,47833,,,,,
25697,5e0a7e44b796e999afd98e87,13467,11,0,0,8,-1
25698,5e0a7e44b796e999afd98e89,13467,7,0,1,4,1
25699,5e0a7e44b796e999afd98e8b,13467,,,,,
25700,5e0a7e44b796e999afd98e8d,13467,9,3,1,16,8
25701,5e0a7e44b796e999afd98e8f,13467,4,0,0,16,-4
25702,5e0a7e44b796e999afd98e91,13467,7,0,6,6,
25703,5e0a7e44b796e999afd98e93,13467,,,,,
25704,5e0a7e44b796e999afd98e95,13467,13,1,7,28,
25705,5e0a7e44b796e999afd98e97,13467,6,0,1,12,
25706,5e0a7e44b796e999afd98e99,13467,,,,,
25707,5e0a7e44b796e999afd98e9b,13467,,,,,
25708,5e0a7e44b796e999afd98e9d,13467,,,,,
25709,5e0a7e44b796e999afd98e9f,13467,,,,,
25710,5e0a7e44b796e999afd98ea1,13467,,,,,
25711,5e0a7e44b796e999afd98ea3,13467,,,,,
25712,5e0a7e46b796e999afd98ea6,59113,,,,,
25713,5e0a7e46b796e999afd98ea8,59113,,,,,
25714,5e0a7e46b796e999afd98eaa,59113,,,,,
25715,5e0a7e46b796e999afd98eac,59113,,,,,
25716,5e0a7e46b796e999afd98eae,59113,,,,,
25717,5e0a7e46b796e999afd98eb0,59113,,,,,
25718,5e0a7e46b796e999afd98eb2,59113,3,0,0,7,0
25719,5e0a7e46b796e999afd98eb4,59113,3,0,0,0,
25720,5e0a7e46b796e999afd98eb6,59113,,,,,
25721,5e0a7e46b796e999afd98eb8,59113,,,,,
25722,5e0a7e46b796e999afd98eba,59113,,,,,
25723,5e0a7e46b796e999afd98ebc,59113,,,,,
25724,5e0a7e49b796e999afd98ebf,13812,,,,,
25725,5e0a7e49b796e999afd98ec1,13812,,,,,
25726,5e0a7e49b796e999afd98ec3,13812,5,1,0,8,
25727,5e0a7e49b796e999afd98ec5,13812,,,,,
25728,5e0a7e49b796e999afd98ec7,13812,,,,,
25729,5e0a7e49b796e999afd98ec9,13812,10,2,0,14,-5
25730,5e0a7e49b796e999afd98ecb,13812,3,0,0,4,-2
25731,5e0a7e49b796e999afd98ecd,13812,,,,,
25732,5e0a7e49b796e999afd98ecf,13812,,,,,
25733,5e0a7e49b796e999afd98ed1,13812,,,,,
25734,5e0a7e49b796e999afd98ed3,13812,,,,,
25735,5e0a7e49b796e999afd98ed5,13812,,,,,
25736,5e0a7e49b796e999afd98ed7,13812,,,,,
25737,5e0a7e49b796e999afd98ed9,13812,,,,,
25738,5e0a7e49b796e999afd98edb,13812,,,,,
25739,5e0a7e49b796e999afd98edd,13812,1,0,0,2,
25740,5e0a7e4bb796e999afd98ee1,162892,,,,,
25741,5e0a7e4bb796e999afd98ee3,162892,6,4,5,14,
25742,5e0a7e4bb796e999afd98ee5,162892,,,,,
25743,5e0a7e4bb796e999afd98ee7,162892,,,,,
25744,5e0a7e4bb796e999afd98ee9,162892,,,,,
25745,5e0a7e4bb796e999afd98eeb,162892,10,3,6,4,-6
25746,5e0a7e4bb796e999afd98eed,162892,7,2,0,0,0
25747,5e0a7e4bb796e999afd98eef,162892,,,,,
25748,5e0a7e4bb796e999afd98ef1,162892,11,6,6,8,-4
25749,5e0a7e4bb796e999afd98ef3,162892,1,0,0,0,-2
25750,5e0a7e4bb796e999afd98ef5,162892,23,13,11,10,12
25751,5e0a7e4bb796e999afd98ef7,162892,,,,,
25752,5e0a7e4bb796e999afd98ef9,162892,,,,,
25753,5e0a7e4cb796e999afd98efd,12836,,,,,
25754,5e0a7e4cb796e999afd98eff,12836,,,,,
25755,5e0a7e4cb796e999afd98f01,12836,,,,,
25756,5e0a7e4cb796e999afd98f03,12836,1,0,0,0,
25757,5e0a7e4cb796e999afd98f05,12836,,,,,
25758,5e0a7e4cb796e999afd98f07,12836,,,,,
25759,5e0a7e4cb796e999afd98f09,12836,7,0,1,4,0
25760,5e0a7e4cb796e999afd98f0b,12836,6,0,1,20,0
25761,5e0a7e4cb796e999afd98f0d,12836,13,2,9,28,3
25762,5e0a7e4cb796e999afd98f0f,12836,10,0,4,27,6
25763,5e0a7e4cb796e999afd98f11,12836,4,0,0,2,0
25764,5e0a7e4cb796e999afd98f13,12836,,,,,
25765,5e0a7e4cb796e999afd98f15,12836,,,,,
25766,5e0a7e4cb796e999afd98f17,12836,11,0,2,13,-1
25767,5e0a7e4cb796e999afd98f19,12836,20,2,4,18,12
25768,5e0a7e4eb796e999afd98f1c,206039,,,,,
25769,5e0a7e4eb796e999afd98f1e,206039,,,,,
25770,5e0a7e4eb796e999afd98f20,206039,2,0,1,0,0
25771,5e0a7e4eb796e999afd98f22,206039,,,,,
25772,5e0a7e4eb796e999afd98f24,206039,,,,,
25773,5e0a7e4eb796e999afd98f26,206039,,,,,
25774,5e0a7e4eb796e999afd98f28,206039,,,,,
25775,5e0a7e4eb796e999afd98f2a,206039,,,,,
25776,5e0a7e54b796e999afd98f2d,298916,,,,,
25777,5e0a7e54b796e999afd98f2f,298916,3,2,2,6,
25778,5e0a7e54b796e999afd98f31,298916,5,0,2,2,
25779,5e0a7e54b796e999afd98f33,298916,,,,,
25780,5e0a7e54b796e999afd98f35,298916,,,,,
25781,5e0a7e54b796e999afd98f37,298916,,,,,
25782,5e0a7e54b796e999afd98f39,298916,,,,,
25783,5e0a7e54b796e999afd98f3b,298916,,,,,
25784,5e0a7e54b796e999afd98f3d,298916,,,,,
25785,5e0a7e54b796e999afd98f3f,298916,6,0,1,0,-3
25786,5e0a7e54b796e999afd98f41,298916,,,,,
25787,5e0a7e56b796e999afd98f44,11557,,,,,
25788,5e0a7e56b796e999afd98f46,11557,,,,,
25789,5e0a7e56b796e999afd98f48,11557,,,,,
25790,5e0a7e56b796e999afd98f4a,11557,5,1,1,10,-1
25791,5e0a7e56b796e999afd98f4c,11557,20,7,7,28,7
25792,5e0a7e56b796e999afd98f4e,11557,3,1,2,0,-2
25793,5e0a7e56b796e999afd98f50,11557,3,2,2,17,-1
25794,5e0a7e56b796e999afd98f52,11557,4,2,1,0,-3
25795,5e0a7e56b796e999afd98f54,11557,,,,,
25796,5e0a7e56b796e999afd98f56,11557,19,2,3,12,-1
25797,5e0a7e56b796e999afd98f58,11557,9,4,1,8,-3
25798,5e0a7e56b796e999afd98f5a,11557,7,2,0,2,-2
25799,5e0a7e56b796e999afd98f5c,11557,,,,,
25800,5e0a7e56b796e999afd98f5e,11557,4,1,2,4,
25801,5e0a7e58b796e999afd98f61,33565,,,,,
25802,5e0a7e58b796e999afd98f63,33565,,,,,
25803,5e0a7e58b796e999afd98f65,33565,,,,,
25804,5e0a7e58b796e999afd98f67,33565,5,1,1,0,
25805,5e0a7e58b796e999afd98f69,33565,7,1,5,0,
25806,5e0a7e58b796e999afd98f6b,33565,4,1,1,0,
25807,5e0a7e58b796e999afd98f6d,33565,,,,,
25808,5e0a7e58b796e999afd98f6f,33565,2,0,0,0,
25809,5e0a7e58b796e999afd98f71,33565,,,,,
25810,5e0a7e58b796e999afd98f73,33565,,,,,
25811,5e0a7e58b796e999afd98f75,33565,,,,,
25812,5e0a7e58b796e999afd98f77,33565,,,,,
25813,5e0a7e5ab796e999afd98f7a,18037,,,,,
25814,5e0a7e5ab796e999afd98f7c,18037,4,0,0,5,-1
25815,5e0a7e5ab796e999afd98f7e,18037,5,1,3,2,-4
25816,5e0a7e5ab796e999afd98f80,18037,6,4,2,6,-3
25817,5e0a7e5ab796e999afd98f82,18037,5,2,3,6,-2
25818,5e0a7e5ab796e999afd98f84,18037,,,,,
25819,5e0a7e5ab796e999afd98f86,18037,5,2,2,2,-1
25820,5e0a7e5ab796e999afd98f88,18037,,,,,
25821,5e0a7e5ab796e999afd98f8a,18037,,,,,
25822,5e0a7e5ab796e999afd98f8c,18037,,,,,
25823,5e0a7e5db796e999afd98f91,88696,,,,,
25824,5e0a7e5db796e999afd98f93,88696,9,2,4,26,
25825,5e0a7e5db796e999afd98f95,88696,13,1,4,10,
25826,5e0a7e5db796e999afd98f97,88696,2,0,0,4,
25827,5e0a7e5db796e999afd98f99,88696,,,,,
25828,5e0a7e5db796e999afd98f9b,88696,4,0,1,14,-3
25829,5e0a7e5db796e999afd98f9d,88696,9,2,6,12,4
25830,5e0a7e5db796e999afd98f9f,88696,,,,,
25831,5e0a7e5db796e999afd98fa1,88696,,,,,
25832,5e0a7e5db796e999afd98fa3,88696,,,,,
25833,5e0a7e5db796e999afd98fa5,88696,,,,,
25834,5e0a7e5db796e999afd98fa7,88696,1,0,0,2,-1
25835,5e0a7e5fb796e999afd98faa,28774,4,0,0,11,-5
25836,5e0a7e61b796e999afd98fb9,185603,6,2,4,14,
25837,5e0a7e61b796e999afd98fbb,185603,6,5,4,2,
25838,5e0a7e61b796e999afd98fbd,185603,1,0,0,0,0
25839,5e0a7e61b796e999afd98fbf,185603,17,0,2,15,0
25840,5e0a7e61b796e999afd98fc1,185603,,,,,
25841,5e0a7e61b796e999afd98fc3,185603,21,4,4,12,-1
25842,5e0a7e61b796e999afd98fc5,185603,17,2,7,27,4
25843,5e0a7e61b796e999afd98fc7,185603,4,0,1,0,-3
25844,5e0a7e61b796e999afd98fc9,185603,11,3,2,16,-3
25845,5e0a7e61b796e999afd98fcb,185603,,,,,
25846,5e0a7e61b796e999afd98fcd,185603,3,0,0,0,-2
25847,5e0a7e61b796e999afd98fcf,185603,,,,,
25848,5e0a7e61b796e999afd98fd1,185603,,,,,
25849,5e0a7e63b796e999afd98fd5,84250,,,,,
25850,5e0a7e63b796e999afd98fd7,84250,5,1,1,6,
25851,5e0a7e63b796e999afd98fd9,84250,-,-,-,-,
25852,5e0a7e63b796e999afd98fdb,84250,,,,,
25853,5e0a7e63b796e999afd98fdd,84250,18,0,8,16,-3
25854,5e0a7e63b796e999afd98fdf,84250,10,0,3,4,0
25855,5e0a7e63b796e999afd98fe1,84250,,,,,
25856,5e0a7e63b796e999afd98fe3,84250,,,,,
25857,5e0a7e63b796e999afd98fe5,84250,,,,,
25858,5e0a7e63b796e999afd98fe7,84250,7,0,2,0,5
25859,5e0a7e63b796e999afd98fe9,84250,5,1,0,14,
25860,5e0a7e65b796e999afd98fec,17287,7,0,1,8,-4
25861,5e0a7e65b796e999afd98fee,17287,4,2,0,8,-4
25862,5e0a7e65b796e999afd98ff0,17287,,,,,
25863,5e0a7e65b796e999afd98ff2,17287,,,,,
25864,5e0a7e65b796e999afd98ff4,17287,5,0,0,10,-10
25865,5e0a7e65b796e999afd98ff6,17287,,,,,
25866,5e0a7e65b796e999afd98ff8,17287,,,,,
25867,5e0a7e65b796e999afd98ffa,17287,,,,,
25868,5e0a7e65b796e999afd98ffc,17287,,,,,
25869,5e0a7e67b796e999afd9900a,403357,9,6,6,10,
25870,5e0a7e67b796e999afd9900c,403357,10,10,9,6,
25871,5e0a7e67b796e999afd9900e,403357,,,,,
25872,5e0a7e67b796e999afd99010,403357,9,2,7,6,
25873,5e0a7e67b796e999afd99012,403357,,,,,
25874,5e0a7e67b796e999afd99014,403357,6,0,1,6,-1
25875,5e0a7e67b796e999afd99016,403357,,,,,
25876,5e0a7e6ab796e999afd99019,11680,,,,,
25877,5e0a7e6ab796e999afd9901b,11680,,,,,
25878,5e0a7e6ab796e999afd9901d,11680,7,1,0,4,1
25879,5e0a7e6ab796e999afd9901f,11680,10,0,3,12,0
25880,5e0a7e6ab796e999afd99021,11680,4,2,1,8,-3
25881,5e0a7e6ab796e999afd99023,11680,6,4,3,10,2
25882,5e0a7e6ab796e999afd99025,11680,19,5,11,34,7
25883,5e0a7e6ab796e999afd99027,11680,,,,,
25884,5e0a7e6ab796e999afd99029,11680,,,,,
25885,5e0a7e6ab796e999afd9902b,11680,8,0,1,14,0
25886,5e0a7e6ab796e999afd9902d,11680,4,0,0,12,-4
25887,5e0a7e6ab796e999afd9902f,11680,,,,,
25888,5e0a7e6ab796e999afd99031,11680,,,,,
25889,5e0a7e6ab796e999afd99033,11680,,,,,
25890,5e0a7e6ab796e999afd99035,11680,,,,,
25891,5e0a7e6ab796e999afd99037,11680,,,,,
25892,5e0a7e6cb796e999afd9903a,10698,,,,,
25893,5e0a7e6cb796e999afd9903c,10698,,,,,
25894,5e0a7e6cb796e999afd9903e,10698,14,9,3,10,-2
25895,5e0a7e6cb796e999afd99040,10698,19,15,16,22,12
25896,5e0a7e6cb796e999afd99042,10698,,,,,
25897,5e0a7e6cb796e999afd99044,10698,20,8,9,10,12
25898,5e0a7e6cb796e999afd99046,10698,,,,,
25899,5e0a7e6cb796e999afd99048,10698,,,,,
25900,5e0a7e6cb796e999afd9904a,10698,,,,,
25901,5e0a7e6cb796e999afd9904c,10698,8,0,1,0,0
25902,5e0a7e6fb796e999afd99050,21701,,,,,
25903,5e0a7e6fb796e999afd99052,21701,7,0,0,0,0
25904,5e0a7e6fb796e999afd99054,21701,6,0,0,4,3
25905,5e0a7e6fb796e999afd99056,21701,5,0,0,2,-2
25906,5e0a7e6fb796e999afd99058,21701,22,0,8,14,14
25907,5e0a7e6fb796e999afd9905a,21701,4,1,1,6,-3
25908,5e0a7e6fb796e999afd9905c,21701,,,,,
25909,5e0a7e6fb796e999afd9905e,21701,8,0,1,6,-7
25910,5e0a7e6fb796e999afd99060,21701,6,0,3,2,2
25911,5e0a7e6fb796e999afd99062,21701,,,,,
25912,5e0a7e6fb796e999afd99064,21701,,,,,
25913,5e0a7e71b796e999afd99068,160093,7,2,2,0,4
25914,5e0a7e71b796e999afd9906a,160093,,,,,
25915,5e0a7e71b796e999afd9906c,160093,9,4,0,8,-3
25916,5e0a7e74b796e999afd99073,84018,,,,,
25917,5e0a7e74b796e999afd99075,84018,,,,,
25918,5e0a7e74b796e999afd99077,84018,,,,,
25919,5e0a7e74b796e999afd99079,84018,3,0,0,0,
25920,5e0a7e74b796e999afd9907b,84018,-,-,-,-,
25921,5e0a7e74b796e999afd9907d,84018,13,3,0,12,1
25922,5e0a7e74b796e999afd9907f,84018,,,,,
25923,5e0a7e74b796e999afd99081,84018,,,,,
25924,5e0a7e74b796e999afd99083,84018,,,,,
25925,5e0a7e74b796e999afd99085,84018,12,0,0,6,2
25926,5e0a7e75b796e999afd99088,23336,,,,,
25927,5e0a7e75b796e999afd9908a,23336,,,,,
25928,5e0a7e75b796e999afd9908c,23336,9,0,2,2,0
25929,5e0a7e75b796e999afd9908e,23336,4,0,0,0,-1
25930,5e0a7e75b796e999afd99090,23336,,,,,
25931,5e0a7e75b796e999afd99092,23336,,,,,
25932,5e0a7e77b796e999afd99095,84020,,,,,
25933,5e0a7e77b796e999afd99097,84020,,,,,
25934,5e0a7e77b796e999afd99099,84020,,,,,
25935,5e0a7e77b796e999afd9909b,84020,2,0,0,0,
25936,5e0a7e77b796e999afd9909d,84020,,,,,
25937,5e0a7e77b796e999afd9909f,84020,9,2,1,0,-1
25938,5e0a7e77b796e999afd990a1,84020,1,0,1,0,-2
25939,5e0a7e77b796e999afd990a3,84020,5,1,1,4,-5
25940,5e0a7e77b796e999afd990a5,84020,,,,,
25941,5e0a7e77b796e999afd990a7,84020,2,0,0,5,-1
25942,5e0a7e77b796e999afd990a9,84020,,,,,
25943,5e0a7e77b796e999afd990ab,84020,,,,,
